GO.ID	Term	Annotated	Significant	Expected	pval	Genes
GO:0005912	adherens junction	27	3	0.4	0.0068	ENSDARG00000003046,ENSDARG00000004672,ENSDARG00000010583,ENSDARG00000013335,ENSDARG00000013414,ENSDARG00000014248,ENSDARG00000019845,ENSDARG00000024785,ENSDARG00000027600,ENSDARG00000032324,ENSDARG00000051861,ENSDARG00000056322,ENSDARG00000056525,ENSDARG00000061603,ENSDARG00000061688,ENSDARG00000062415,ENSDARG00000068973,ENSDARG00000075733,ENSDARG00000075960,ENSDARG00000089871,ENSDARG00000099974,ENSDARG00000100456,ENSDARG00000101777,ENSDARG00000101858,ENSDARG00000102750,ENSDARG00000103962,ENSDARG00000114870
GO:0030017	sarcomere	29	3	0.43	0.0083	ENSDARG00000006603,ENSDARG00000007219,ENSDARG00000013755,ENSDARG00000014248,ENSDARG00000019845,ENSDARG00000020574,ENSDARG00000022101,ENSDARG00000027600,ENSDARG00000029069,ENSDARG00000029995,ENSDARG00000030270,ENSDARG00000032630,ENSDARG00000034240,ENSDARG00000037266,ENSDARG00000037954,ENSDARG00000040917,ENSDARG00000045822,ENSDARG00000052708,ENSDARG00000056322,ENSDARG00000057317,ENSDARG00000068457,ENSDARG00000068973,ENSDARG00000071331,ENSDARG00000098856,ENSDARG00000099974,ENSDARG00000101777,ENSDARG00000104682,ENSDARG00000104713,ENSDARG00000114870
GO:0001725	stress fiber	14	2	0.21	0.0174	ENSDARG00000007219,ENSDARG00000014248,ENSDARG00000015059,ENSDARG00000019845,ENSDARG00000027600,ENSDARG00000045064,ENSDARG00000056322,ENSDARG00000068973,ENSDARG00000075733,ENSDARG00000088168,ENSDARG00000099974,ENSDARG00000101777,ENSDARG00000104713,ENSDARG00000114870
GO:0097517	contractile actin filament bundle	14	2	0.21	0.0174	ENSDARG00000007219,ENSDARG00000014248,ENSDARG00000015059,ENSDARG00000019845,ENSDARG00000027600,ENSDARG00000045064,ENSDARG00000056322,ENSDARG00000068973,ENSDARG00000075733,ENSDARG00000088168,ENSDARG00000099974,ENSDARG00000101777,ENSDARG00000104713,ENSDARG00000114870
GO:0032432	actin filament bundle	14	2	0.21	0.0174	ENSDARG00000007219,ENSDARG00000014248,ENSDARG00000015059,ENSDARG00000019845,ENSDARG00000027600,ENSDARG00000045064,ENSDARG00000056322,ENSDARG00000068973,ENSDARG00000075733,ENSDARG00000088168,ENSDARG00000099974,ENSDARG00000101777,ENSDARG00000104713,ENSDARG00000114870
GO:0042641	actomyosin	14	2	0.21	0.0174	ENSDARG00000007219,ENSDARG00000014248,ENSDARG00000015059,ENSDARG00000019845,ENSDARG00000027600,ENSDARG00000045064,ENSDARG00000056322,ENSDARG00000068973,ENSDARG00000075733,ENSDARG00000088168,ENSDARG00000099974,ENSDARG00000101777,ENSDARG00000104713,ENSDARG00000114870
GO:0005884	actin filament	16	2	0.24	0.0226	ENSDARG00000005162,ENSDARG00000009336,ENSDARG00000011777,ENSDARG00000014248,ENSDARG00000016016,ENSDARG00000019845,ENSDARG00000027600,ENSDARG00000056322,ENSDARG00000061778,ENSDARG00000068973,ENSDARG00000079895,ENSDARG00000087402,ENSDARG00000099974,ENSDARG00000101777,ENSDARG00000104682,ENSDARG00000114870
GO:0030018	Z disc	19	2	0.28	0.0313	ENSDARG00000006603,ENSDARG00000007219,ENSDARG00000013755,ENSDARG00000014248,ENSDARG00000019845,ENSDARG00000027600,ENSDARG00000032630,ENSDARG00000034240,ENSDARG00000037266,ENSDARG00000040917,ENSDARG00000056322,ENSDARG00000057317,ENSDARG00000068973,ENSDARG00000071331,ENSDARG00000098856,ENSDARG00000099974,ENSDARG00000101777,ENSDARG00000104713,ENSDARG00000114870
GO:0031674	I band	20	2	0.3	0.0345	ENSDARG00000006603,ENSDARG00000007219,ENSDARG00000013755,ENSDARG00000014248,ENSDARG00000019845,ENSDARG00000020574,ENSDARG00000027600,ENSDARG00000032630,ENSDARG00000034240,ENSDARG00000037266,ENSDARG00000040917,ENSDARG00000056322,ENSDARG00000057317,ENSDARG00000068973,ENSDARG00000071331,ENSDARG00000098856,ENSDARG00000099974,ENSDARG00000101777,ENSDARG00000104713,ENSDARG00000114870
GO:0044421	extracellular region part	86	4	1.28	0.0359	ENSDARG00000000189,ENSDARG00000006257,ENSDARG00000009194,ENSDARG00000009401,ENSDARG00000011490,ENSDARG00000012013,ENSDARG00000012405,ENSDARG00000012422,ENSDARG00000012593,ENSDARG00000012694,ENSDARG00000013838,ENSDARG00000014973,ENSDARG00000015947,ENSDARG00000016153,ENSDARG00000016771,ENSDARG00000019353,ENSDARG00000019367,ENSDARG00000019451,ENSDARG00000020007,ENSDARG00000021720,ENSDARG00000023694,ENSDARG00000024829,ENSDARG00000026165,ENSDARG00000027867,ENSDARG00000029482,ENSDARG00000034168,ENSDARG00000034700,ENSDARG00000035327,ENSDARG00000035471,ENSDARG00000037783,ENSDARG00000038153,ENSDARG00000038428,ENSDARG00000039406,ENSDARG00000039459,ENSDARG00000040565,ENSDARG00000040920,ENSDARG00000041645,ENSDARG00000041982,ENSDARG00000043102,ENSDARG00000051824,ENSDARG00000052061,ENSDARG00000052063,ENSDARG00000052361,ENSDARG00000053973,ENSDARG00000055527,ENSDARG00000056075,ENSDARG00000056499,ENSDARG00000058543,ENSDARG00000059029,ENSDARG00000060127,ENSDARG00000061848,ENSDARG00000062352,ENSDARG00000063097,ENSDARG00000063631,ENSDARG00000069093,ENSDARG00000069160,ENSDARG00000069245,ENSDARG00000069265,ENSDARG00000074839,ENSDARG00000075707,ENSDARG00000076270,ENSDARG00000076495,ENSDARG00000076564,ENSDARG00000076748,ENSDARG00000077139,ENSDARG00000077818,ENSDARG00000077850,ENSDARG00000078322,ENSDARG00000078362,ENSDARG00000078536,ENSDARG00000079446,ENSDARG00000086585,ENSDARG00000088745,ENSDARG00000089310,ENSDARG00000089429,ENSDARG00000092155,ENSDARG00000092731,ENSDARG00000093199,ENSDARG00000096728,ENSDARG00000098538,ENSDARG00000099390,ENSDARG00000101324,ENSDARG00000102758,ENSDARG00000104267,ENSDARG00000104314,ENSDARG00000110545
GO:0062023	collagen-containing extracellular matrix	28	2	0.42	0.0638	ENSDARG00000012593,ENSDARG00000014973,ENSDARG00000015947,ENSDARG00000016153,ENSDARG00000020007,ENSDARG00000021720,ENSDARG00000024829,ENSDARG00000026165,ENSDARG00000029482,ENSDARG00000035471,ENSDARG00000051824,ENSDARG00000052061,ENSDARG00000052063,ENSDARG00000055527,ENSDARG00000058543,ENSDARG00000063631,ENSDARG00000069245,ENSDARG00000069265,ENSDARG00000074839,ENSDARG00000075707,ENSDARG00000076564,ENSDARG00000076748,ENSDARG00000077139,ENSDARG00000078322,ENSDARG00000078362,ENSDARG00000078536,ENSDARG00000088745,ENSDARG00000099390
GO:0005615	extracellular space	64	3	0.96	0.0672	ENSDARG00000000189,ENSDARG00000006257,ENSDARG00000009194,ENSDARG00000011490,ENSDARG00000012013,ENSDARG00000012405,ENSDARG00000012422,ENSDARG00000012593,ENSDARG00000012694,ENSDARG00000013838,ENSDARG00000016153,ENSDARG00000016771,ENSDARG00000019353,ENSDARG00000019367,ENSDARG00000019451,ENSDARG00000020007,ENSDARG00000021720,ENSDARG00000024829,ENSDARG00000026165,ENSDARG00000034168,ENSDARG00000034700,ENSDARG00000035327,ENSDARG00000037783,ENSDARG00000038153,ENSDARG00000038428,ENSDARG00000039459,ENSDARG00000040565,ENSDARG00000040920,ENSDARG00000041645,ENSDARG00000043102,ENSDARG00000052061,ENSDARG00000052063,ENSDARG00000052361,ENSDARG00000053973,ENSDARG00000056075,ENSDARG00000056499,ENSDARG00000059029,ENSDARG00000061848,ENSDARG00000062352,ENSDARG00000063097,ENSDARG00000069093,ENSDARG00000069160,ENSDARG00000075707,ENSDARG00000076495,ENSDARG00000077139,ENSDARG00000077818,ENSDARG00000077850,ENSDARG00000078322,ENSDARG00000078362,ENSDARG00000079446,ENSDARG00000086585,ENSDARG00000088745,ENSDARG00000089310,ENSDARG00000089429,ENSDARG00000092155,ENSDARG00000092731,ENSDARG00000093199,ENSDARG00000096728,ENSDARG00000098538,ENSDARG00000101324,ENSDARG00000102758,ENSDARG00000104267,ENSDARG00000104314,ENSDARG00000110545
