srpk3_hom_ttnb_het_1	0.8853773133674728
srpk3_hom_ttnb_het_2	1.2463286019610322
srpk3_hom_ttnb_het_7	1.010707527349515
srpk3_hom_ttnb_het_8	0.7341972299648895
srpk3_hom_ttnb_het_9	1.096384890507929
srpk3_hom_ttnb_het_10	1.042341391557332
srpk3_hom_ttnb_wt_1	0.9967298773498039
srpk3_hom_ttnb_wt_4	0.918755497229338
srpk3_hom_ttnb_wt_5	0.7631895681840006
srpk3_hom_ttnb_wt_6	1.386094410072002
srpk3_hom_ttnb_wt_7	1.0466822263554327
srpk3_hom_ttnb_wt_8	0.7873107019016985
srpk3_wt_ttnb_het_1	0.9300054578348642
srpk3_wt_ttnb_het_2	0.8364763368443358
srpk3_wt_ttnb_het_3	0.674360035752754
srpk3_wt_ttnb_het_8	1.0353097438853824
srpk3_wt_ttnb_het_9	1.3487423086926296
srpk3_wt_ttnb_wt_2	0.829826344417606
srpk3_wt_ttnb_wt_3	1.0145191505715003
srpk3_wt_ttnb_wt_4	1.4633154532258803
srpk3_wt_ttnb_wt_5	0.9319651688224156
srpk3_wt_ttnb_wt_6	1.4200951171020384
srpk3_wt_ttnb_wt_7	1.2907200770949938
