GO.ID	Term	Annotated	Significant	Expected	pval	Genes
GO:0048037	cofactor binding	268	20	5.94	8.2e-05	ENSDARG00000000423,ENSDARG00000001169,ENSDARG00000001873,ENSDARG00000002021,ENSDARG00000002197,ENSDARG00000002305,ENSDARG00000003462,ENSDARG00000003675,ENSDARG00000003795,ENSDARG00000004251,ENSDARG00000004517,ENSDARG00000004539,ENSDARG00000004632,ENSDARG00000004964,ENSDARG00000005643,ENSDARG00000005840,ENSDARG00000005891,ENSDARG00000006040,ENSDARG00000007429,ENSDARG00000007526,ENSDARG00000007745,ENSDARG00000007959,ENSDARG00000008785,ENSDARG00000008858,ENSDARG00000010415,ENSDARG00000011488,ENSDARG00000011821,ENSDARG00000011890,ENSDARG00000012137,ENSDARG00000012199,ENSDARG00000012535,ENSDARG00000013044,ENSDARG00000013236,ENSDARG00000013524,ENSDARG00000013787,ENSDARG00000014646,ENSDARG00000014727,ENSDARG00000014915,ENSDARG00000015228,ENSDARG00000015343,ENSDARG00000015537,ENSDARG00000016074,ENSDARG00000016494,ENSDARG00000016687,ENSDARG00000016721,ENSDARG00000016733,ENSDARG00000017034,ENSDARG00000017038,ENSDARG00000017126,ENSDARG00000017612,ENSDARG00000017982,ENSDARG00000018976,ENSDARG00000019236,ENSDARG00000019498,ENSDARG00000019529,ENSDARG00000019541,ENSDARG00000019838,ENSDARG00000020054,ENSDARG00000020395,ENSDARG00000020529,ENSDARG00000020898,ENSDARG00000021154,ENSDARG00000021404,ENSDARG00000022631,ENSDARG00000023536,ENSDARG00000023648,ENSDARG00000024160,ENSDARG00000025375,ENSDARG00000026348,ENSDARG00000026369,ENSDARG00000026376,ENSDARG00000026548,ENSDARG00000027009,ENSDARG00000027419,ENSDARG00000027529,ENSDARG00000029259,ENSDARG00000030278,ENSDARG00000030765,ENSDARG00000030781,ENSDARG00000031506,ENSDARG00000031587,ENSDARG00000031952,ENSDARG00000031976,ENSDARG00000032553,ENSDARG00000032896,ENSDARG00000033537,ENSDARG00000033802,ENSDARG00000033999,ENSDARG00000034270,ENSDARG00000034883,ENSDARG00000035544,ENSDARG00000035564,ENSDARG00000035596,ENSDARG00000035601,ENSDARG00000035603,ENSDARG00000036438,ENSDARG00000036481,ENSDARG00000036942,ENSDARG00000037378,ENSDARG00000037550,ENSDARG00000037706,ENSDARG00000037874,ENSDARG00000038075,ENSDARG00000038154,ENSDARG00000038297,ENSDARG00000038643,ENSDARG00000038834,ENSDARG00000038845,ENSDARG00000038900,ENSDARG00000038956,ENSDARG00000038996,ENSDARG00000039456,ENSDARG00000039914,ENSDARG00000040024,ENSDARG00000040190,ENSDARG00000040566,ENSDARG00000041068,ENSDARG00000042620,ENSDARG00000042623,ENSDARG00000042630,ENSDARG00000042853,ENSDARG00000042956,ENSDARG00000042980,ENSDARG00000042982,ENSDARG00000042990,ENSDARG00000042995,ENSDARG00000043877,ENSDARG00000044062,ENSDARG00000044562,ENSDARG00000044753,ENSDARG00000044925,ENSDARG00000045142,ENSDARG00000045143,ENSDARG00000045144,ENSDARG00000045398,ENSDARG00000045411,ENSDARG00000045733,ENSDARG00000045768,ENSDARG00000051939,ENSDARG00000051956,ENSDARG00000051986,ENSDARG00000052124,ENSDARG00000052148,ENSDARG00000052190,ENSDARG00000052721,ENSDARG00000052816,ENSDARG00000053087,ENSDARG00000053215,ENSDARG00000053483,ENSDARG00000055092,ENSDARG00000055159,ENSDARG00000055295,ENSDARG00000055370,ENSDARG00000055620,ENSDARG00000055653,ENSDARG00000055679,ENSDARG00000056410,ENSDARG00000057007,ENSDARG00000057055,ENSDARG00000057128,ENSDARG00000057262,ENSDARG00000057879,ENSDARG00000058088,ENSDARG00000058410,ENSDARG00000058463,ENSDARG00000059035,ENSDARG00000060094,ENSDARG00000060210,ENSDARG00000060288,ENSDARG00000060554,ENSDARG00000060594,ENSDARG00000060679,ENSDARG00000061355,ENSDARG00000061585,ENSDARG00000061634,ENSDARG00000062132,ENSDARG00000062226,ENSDARG00000062237,ENSDARG00000062632,ENSDARG00000063297,ENSDARG00000063319,ENSDARG00000068088,ENSDARG00000068125,ENSDARG00000068264,ENSDARG00000068283,ENSDARG00000068290,ENSDARG00000068493,ENSDARG00000068876,ENSDARG00000068893,ENSDARG00000068934,ENSDARG00000069074,ENSDARG00000069186,ENSDARG00000069630,ENSDARG00000070021,ENSDARG00000070029,ENSDARG00000070061,ENSDARG00000070775,ENSDARG00000071065,ENSDARG00000071082,ENSDARG00000071212,ENSDARG00000071233,ENSDARG00000071333,ENSDARG00000071429,ENSDARG00000073764,ENSDARG00000073845,ENSDARG00000074301,ENSDARG00000074552,ENSDARG00000075015,ENSDARG00000075608,ENSDARG00000075768,ENSDARG00000076317,ENSDARG00000076780,ENSDARG00000077121,ENSDARG00000077549,ENSDARG00000078479,ENSDARG00000078481,ENSDARG00000078759,ENSDARG00000079305,ENSDARG00000079664,ENSDARG00000079946,ENSDARG00000086512,ENSDARG00000086790,ENSDARG00000087390,ENSDARG00000088013,ENSDARG00000088330,ENSDARG00000088357,ENSDARG00000089177,ENSDARG00000089475,ENSDARG00000091131,ENSDARG00000092091,ENSDARG00000092660,ENSDARG00000094730,ENSDARG00000096045,ENSDARG00000097556,ENSDARG00000098589,ENSDARG00000098733,ENSDARG00000098831,ENSDARG00000098890,ENSDARG00000099003,ENSDARG00000099419,ENSDARG00000099546,ENSDARG00000100374,ENSDARG00000100944,ENSDARG00000101190,ENSDARG00000101423,ENSDARG00000101561,ENSDARG00000101631,ENSDARG00000101791,ENSDARG00000101861,ENSDARG00000101886,ENSDARG00000102403,ENSDARG00000102412,ENSDARG00000102981,ENSDARG00000103026,ENSDARG00000103277,ENSDARG00000103347,ENSDARG00000103766,ENSDARG00000104414,ENSDARG00000104540,ENSDARG00000104593,ENSDARG00000104702,ENSDARG00000104817,ENSDARG00000104848,ENSDARG00000104906,ENSDARG00000106158,ENSDARG00000113599,ENSDARG00000114695,ENSDARG00000115405
GO:0016491	oxidoreductase activity	456	28	10.1	0.00047	ENSDARG00000000423,ENSDARG00000001169,ENSDARG00000001873,ENSDARG00000001975,ENSDARG00000002305,ENSDARG00000002467,ENSDARG00000002523,ENSDARG00000003077,ENSDARG00000003098,ENSDARG00000003259,ENSDARG00000003444,ENSDARG00000003675,ENSDARG00000003795,ENSDARG00000003869,ENSDARG00000004141,ENSDARG00000004167,ENSDARG00000004251,ENSDARG00000004539,ENSDARG00000004632,ENSDARG00000004964,ENSDARG00000005560,ENSDARG00000005891,ENSDARG00000006008,ENSDARG00000006040,ENSDARG00000006215,ENSDARG00000006900,ENSDARG00000007024,ENSDARG00000007429,ENSDARG00000007480,ENSDARG00000007526,ENSDARG00000007614,ENSDARG00000007745,ENSDARG00000007959,ENSDARG00000008140,ENSDARG00000008306,ENSDARG00000008491,ENSDARG00000008785,ENSDARG00000008816,ENSDARG00000008858,ENSDARG00000009250,ENSDARG00000010113,ENSDARG00000011371,ENSDARG00000011770,ENSDARG00000011821,ENSDARG00000012016,ENSDARG00000012137,ENSDARG00000012387,ENSDARG00000012453,ENSDARG00000012535,ENSDARG00000013044,ENSDARG00000013236,ENSDARG00000013302,ENSDARG00000013524,ENSDARG00000014013,ENSDARG00000014017,ENSDARG00000014101,ENSDARG00000014646,ENSDARG00000014727,ENSDARG00000015228,ENSDARG00000015343,ENSDARG00000015385,ENSDARG00000015709,ENSDARG00000015822,ENSDARG00000015918,ENSDARG00000016074,ENSDARG00000016213,ENSDARG00000016233,ENSDARG00000016649,ENSDARG00000016687,ENSDARG00000016721,ENSDARG00000017034,ENSDARG00000017038,ENSDARG00000017612,ENSDARG00000017772,ENSDARG00000017781,ENSDARG00000017794,ENSDARG00000017811,ENSDARG00000017982,ENSDARG00000018069,ENSDARG00000018111,ENSDARG00000018146,ENSDARG00000018266,ENSDARG00000018459,ENSDARG00000018600,ENSDARG00000019081,ENSDARG00000019236,ENSDARG00000019260,ENSDARG00000019644,ENSDARG00000019838,ENSDARG00000020054,ENSDARG00000020395,ENSDARG00000020448,ENSDARG00000020693,ENSDARG00000020711,ENSDARG00000020898,ENSDARG00000021149,ENSDARG00000021154,ENSDARG00000021346,ENSDARG00000022438,ENSDARG00000022631,ENSDARG00000023323,ENSDARG00000023536,ENSDARG00000023648,ENSDARG00000023712,ENSDARG00000024160,ENSDARG00000024278,ENSDARG00000024564,ENSDARG00000024717,ENSDARG00000025089,ENSDARG00000025350,ENSDARG00000025375,ENSDARG00000026236,ENSDARG00000026322,ENSDARG00000026403,ENSDARG00000026548,ENSDARG00000026902,ENSDARG00000027009,ENSDARG00000027529,ENSDARG00000028048,ENSDARG00000028087,ENSDARG00000028106,ENSDARG00000028257,ENSDARG00000029204,ENSDARG00000029259,ENSDARG00000029381,ENSDARG00000029432,ENSDARG00000029524,ENSDARG00000029795,ENSDARG00000030265,ENSDARG00000030278,ENSDARG00000030478,ENSDARG00000030621,ENSDARG00000030765,ENSDARG00000030781,ENSDARG00000031299,ENSDARG00000031366,ENSDARG00000031435,ENSDARG00000031976,ENSDARG00000032102,ENSDARG00000032326,ENSDARG00000032553,ENSDARG00000032816,ENSDARG00000032896,ENSDARG00000032970,ENSDARG00000033285,ENSDARG00000033364,ENSDARG00000033367,ENSDARG00000033537,ENSDARG00000033802,ENSDARG00000033999,ENSDARG00000034270,ENSDARG00000034577,ENSDARG00000035579,ENSDARG00000035601,ENSDARG00000035603,ENSDARG00000035872,ENSDARG00000036135,ENSDARG00000036438,ENSDARG00000036587,ENSDARG00000036776,ENSDARG00000036942,ENSDARG00000036966,ENSDARG00000036967,ENSDARG00000037061,ENSDARG00000037378,ENSDARG00000037550,ENSDARG00000037874,ENSDARG00000038075,ENSDARG00000038176,ENSDARG00000038297,ENSDARG00000038608,ENSDARG00000038834,ENSDARG00000038845,ENSDARG00000038900,ENSDARG00000038956,ENSDARG00000038969,ENSDARG00000038980,ENSDARG00000038996,ENSDARG00000039077,ENSDARG00000039299,ENSDARG00000039381,ENSDARG00000039459,ENSDARG00000039563,ENSDARG00000039666,ENSDARG00000039914,ENSDARG00000040024,ENSDARG00000040190,ENSDARG00000040287,ENSDARG00000040492,ENSDARG00000040555,ENSDARG00000040707,ENSDARG00000040741,ENSDARG00000041073,ENSDARG00000041137,ENSDARG00000041873,ENSDARG00000042539,ENSDARG00000042544,ENSDARG00000042644,ENSDARG00000042827,ENSDARG00000042853,ENSDARG00000042956,ENSDARG00000042980,ENSDARG00000042982,ENSDARG00000042990,ENSDARG00000043307,ENSDARG00000043511,ENSDARG00000043562,ENSDARG00000043665,ENSDARG00000043877,ENSDARG00000044010,ENSDARG00000044062,ENSDARG00000044074,ENSDARG00000044125,ENSDARG00000044544,ENSDARG00000044562,ENSDARG00000044753,ENSDARG00000044803,ENSDARG00000044982,ENSDARG00000045143,ENSDARG00000045144,ENSDARG00000045257,ENSDARG00000045398,ENSDARG00000045411,ENSDARG00000045658,ENSDARG00000045733,ENSDARG00000046030,ENSDARG00000051889,ENSDARG00000051925,ENSDARG00000051986,ENSDARG00000052030,ENSDARG00000052148,ENSDARG00000052190,ENSDARG00000052247,ENSDARG00000052700,ENSDARG00000052840,ENSDARG00000053087,ENSDARG00000053215,ENSDARG00000053217,ENSDARG00000053405,ENSDARG00000053483,ENSDARG00000053493,ENSDARG00000053571,ENSDARG00000054300,ENSDARG00000054420,ENSDARG00000054451,ENSDARG00000054588,ENSDARG00000054797,ENSDARG00000054907,ENSDARG00000054934,ENSDARG00000055064,ENSDARG00000055092,ENSDARG00000055159,ENSDARG00000055270,ENSDARG00000055295,ENSDARG00000055331,ENSDARG00000055591,ENSDARG00000055620,ENSDARG00000055876,ENSDARG00000055976,ENSDARG00000056151,ENSDARG00000056410,ENSDARG00000056481,ENSDARG00000056510,ENSDARG00000057007,ENSDARG00000057055,ENSDARG00000057128,ENSDARG00000057262,ENSDARG00000057378,ENSDARG00000057879,ENSDARG00000058005,ENSDARG00000058088,ENSDARG00000058102,ENSDARG00000058730,ENSDARG00000058734,ENSDARG00000059035,ENSDARG00000059388,ENSDARG00000059857,ENSDARG00000060094,ENSDARG00000060210,ENSDARG00000060243,ENSDARG00000060500,ENSDARG00000060594,ENSDARG00000060679,ENSDARG00000061301,ENSDARG00000061355,ENSDARG00000061585,ENSDARG00000061634,ENSDARG00000061764,ENSDARG00000062025,ENSDARG00000062132,ENSDARG00000062226,ENSDARG00000062442,ENSDARG00000062594,ENSDARG00000062632,ENSDARG00000063319,ENSDARG00000063899,ENSDARG00000063908,ENSDARG00000063914,ENSDARG00000063916,ENSDARG00000063917,ENSDARG00000063922,ENSDARG00000063924,ENSDARG00000067630,ENSDARG00000067838,ENSDARG00000068264,ENSDARG00000068283,ENSDARG00000068290,ENSDARG00000068415,ENSDARG00000068474,ENSDARG00000068478,ENSDARG00000068493,ENSDARG00000068876,ENSDARG00000068934,ENSDARG00000069003,ENSDARG00000069013,ENSDARG00000069100,ENSDARG00000069186,ENSDARG00000069463,ENSDARG00000069464,ENSDARG00000069672,ENSDARG00000069926,ENSDARG00000069966,ENSDARG00000070021,ENSDARG00000070029,ENSDARG00000070061,ENSDARG00000070230,ENSDARG00000070673,ENSDARG00000070775,ENSDARG00000071065,ENSDARG00000071082,ENSDARG00000071212,ENSDARG00000071233,ENSDARG00000071333,ENSDARG00000071345,ENSDARG00000071377,ENSDARG00000071429,ENSDARG00000073764,ENSDARG00000074320,ENSDARG00000074356,ENSDARG00000074552,ENSDARG00000074791,ENSDARG00000075608,ENSDARG00000075664,ENSDARG00000075726,ENSDARG00000075766,ENSDARG00000075768,ENSDARG00000075813,ENSDARG00000075933,ENSDARG00000076056,ENSDARG00000076317,ENSDARG00000076487,ENSDARG00000076544,ENSDARG00000076780,ENSDARG00000076836,ENSDARG00000076933,ENSDARG00000076970,ENSDARG00000077004,ENSDARG00000077121,ENSDARG00000077547,ENSDARG00000077549,ENSDARG00000078133,ENSDARG00000078481,ENSDARG00000078703,ENSDARG00000078847,ENSDARG00000078942,ENSDARG00000079271,ENSDARG00000079305,ENSDARG00000079664,ENSDARG00000079946,ENSDARG00000086183,ENSDARG00000086512,ENSDARG00000086523,ENSDARG00000086853,ENSDARG00000087017,ENSDARG00000087191,ENSDARG00000087390,ENSDARG00000088013,ENSDARG00000088140,ENSDARG00000088330,ENSDARG00000088357,ENSDARG00000088366,ENSDARG00000088383,ENSDARG00000089177,ENSDARG00000089475,ENSDARG00000089485,ENSDARG00000089924,ENSDARG00000091511,ENSDARG00000092052,ENSDARG00000092091,ENSDARG00000092660,ENSDARG00000092976,ENSDARG00000093119,ENSDARG00000094752,ENSDARG00000094857,ENSDARG00000095577,ENSDARG00000097489,ENSDARG00000097556,ENSDARG00000098584,ENSDARG00000098589,ENSDARG00000098639,ENSDARG00000098646,ENSDARG00000098733,ENSDARG00000098746,ENSDARG00000098831,ENSDARG00000098838,ENSDARG00000098890,ENSDARG00000099003,ENSDARG00000099154,ENSDARG00000099217,ENSDARG00000099315,ENSDARG00000099419,ENSDARG00000099525,ENSDARG00000099579,ENSDARG00000099663,ENSDARG00000099675,ENSDARG00000099705,ENSDARG00000099728,ENSDARG00000099873,ENSDARG00000100170,ENSDARG00000100374,ENSDARG00000100944,ENSDARG00000101074,ENSDARG00000101190,ENSDARG00000101239,ENSDARG00000101280,ENSDARG00000101423,ENSDARG00000101585,ENSDARG00000101631,ENSDARG00000101861,ENSDARG00000102167,ENSDARG00000102379,ENSDARG00000102720,ENSDARG00000102744,ENSDARG00000102981,ENSDARG00000103026,ENSDARG00000103226,ENSDARG00000103277,ENSDARG00000103288,ENSDARG00000103347,ENSDARG00000103766,ENSDARG00000104256,ENSDARG00000104540,ENSDARG00000104593,ENSDARG00000104702,ENSDARG00000104817,ENSDARG00000104829,ENSDARG00000105434,ENSDARG00000105442,ENSDARG00000106158,ENSDARG00000110341,ENSDARG00000110700,ENSDARG00000111240,ENSDARG00000114695,ENSDARG00000114937,ENSDARG00000115405,ENSDARG00000115557
GO:0016627	oxidoreductase activity, acting on the C...	31	5	0.69	0.00054	ENSDARG00000013236,ENSDARG00000014013,ENSDARG00000014727,ENSDARG00000016687,ENSDARG00000016721,ENSDARG00000017811,ENSDARG00000027009,ENSDARG00000030781,ENSDARG00000032816,ENSDARG00000038608,ENSDARG00000038900,ENSDARG00000042853,ENSDARG00000043307,ENSDARG00000045411,ENSDARG00000051889,ENSDARG00000055620,ENSDARG00000055976,ENSDARG00000059857,ENSDARG00000062025,ENSDARG00000068415,ENSDARG00000070673,ENSDARG00000075664,ENSDARG00000076780,ENSDARG00000086853,ENSDARG00000087017,ENSDARG00000088357,ENSDARG00000089485,ENSDARG00000098831,ENSDARG00000101585,ENSDARG00000102167,ENSDARG00000103226
GO:0071949	FAD binding	23	4	0.51	0.00148	ENSDARG00000005891,ENSDARG00000011890,ENSDARG00000013236,ENSDARG00000014727,ENSDARG00000015228,ENSDARG00000017034,ENSDARG00000019498,ENSDARG00000020054,ENSDARG00000020395,ENSDARG00000021154,ENSDARG00000035601,ENSDARG00000035603,ENSDARG00000038845,ENSDARG00000045768,ENSDARG00000053087,ENSDARG00000058088,ENSDARG00000060210,ENSDARG00000069074,ENSDARG00000075608,ENSDARG00000079664,ENSDARG00000086512,ENSDARG00000091131,ENSDARG00000102403
GO:0005044	scavenger receptor activity	23	4	0.51	0.00148	ENSDARG00000010425,ENSDARG00000012860,ENSDARG00000025089,ENSDARG00000030967,ENSDARG00000037805,ENSDARG00000039563,ENSDARG00000040528,ENSDARG00000044010,ENSDARG00000044074,ENSDARG00000045837,ENSDARG00000053831,ENSDARG00000055388,ENSDARG00000061830,ENSDARG00000062501,ENSDARG00000069542,ENSDARG00000077573,ENSDARG00000078729,ENSDARG00000079393,ENSDARG00000087717,ENSDARG00000089844,ENSDARG00000100753,ENSDARG00000101557,ENSDARG00000105442
GO:0005520	insulin-like growth factor binding	26	4	0.58	0.00238	ENSDARG00000005943,ENSDARG00000010925,ENSDARG00000014907,ENSDARG00000025348,ENSDARG00000027360,ENSDARG00000027423,ENSDARG00000031422,ENSDARG00000032831,ENSDARG00000038666,ENSDARG00000039264,ENSDARG00000042934,ENSDARG00000052895,ENSDARG00000053509,ENSDARG00000054331,ENSDARG00000070941,ENSDARG00000071048,ENSDARG00000076685,ENSDARG00000077882,ENSDARG00000078518,ENSDARG00000090833,ENSDARG00000099144,ENSDARG00000099351,ENSDARG00000099985,ENSDARG00000104138,ENSDARG00000104292,ENSDARG00000104370
GO:0016641	oxidoreductase activity, acting on the C...	13	3	0.29	0.00260	ENSDARG00000003259,ENSDARG00000014646,ENSDARG00000017612,ENSDARG00000025089,ENSDARG00000035601,ENSDARG00000035603,ENSDARG00000039563,ENSDARG00000044010,ENSDARG00000044074,ENSDARG00000054451,ENSDARG00000061355,ENSDARG00000079664,ENSDARG00000105442
GO:0005507	copper ion binding	19	3	0.42	0.00798	ENSDARG00000003259,ENSDARG00000003699,ENSDARG00000014646,ENSDARG00000025089,ENSDARG00000026403,ENSDARG00000034423,ENSDARG00000039563,ENSDARG00000044010,ENSDARG00000044074,ENSDARG00000045555,ENSDARG00000054451,ENSDARG00000061004,ENSDARG00000061355,ENSDARG00000063908,ENSDARG00000069920,ENSDARG00000087693,ENSDARG00000100170,ENSDARG00000104945,ENSDARG00000105442
GO:0016830	carbon-carbon lyase activity	20	3	0.44	0.00924	ENSDARG00000002396,ENSDARG00000006818,ENSDARG00000015537,ENSDARG00000016494,ENSDARG00000018944,ENSDARG00000019498,ENSDARG00000026348,ENSDARG00000027419,ENSDARG00000033539,ENSDARG00000043856,ENSDARG00000052462,ENSDARG00000052789,ENSDARG00000055370,ENSDARG00000056102,ENSDARG00000062549,ENSDARG00000067805,ENSDARG00000078479,ENSDARG00000088740,ENSDARG00000099519,ENSDARG00000101886
