srpk3_hom_ttnb_het_1	0.880246424709183
srpk3_hom_ttnb_het_2	1.2378938418087078
srpk3_hom_ttnb_het_7	1.004859239594798
srpk3_hom_ttnb_het_8	0.7282484262439246
srpk3_hom_ttnb_het_9	1.0896194772310894
srpk3_hom_ttnb_het_10	1.036363498045887
srpk3_hom_ttnb_wt_1	0.9896363231987241
srpk3_hom_ttnb_wt_4	0.9128756394742298
srpk3_hom_ttnb_wt_5	0.7573047842503398
srpk3_hom_ttnb_wt_6	1.3767722696063083
srpk3_hom_ttnb_wt_7	1.0388992389127023
srpk3_hom_ttnb_wt_8	0.7814071278738867
srpk3_wt_ttnb_het_1	0.9238396723455438
srpk3_wt_ttnb_het_2	0.8314730453917795
srpk3_wt_ttnb_het_3	0.6699212822475905
srpk3_wt_ttnb_het_7	1.2040271119679484
srpk3_wt_ttnb_het_8	1.0290297297450162
srpk3_wt_ttnb_het_9	1.3399704244300816
srpk3_wt_ttnb_wt_2	0.8244387760798177
srpk3_wt_ttnb_wt_3	1.0082677384751917
srpk3_wt_ttnb_wt_4	1.4545158005191363
srpk3_wt_ttnb_wt_5	0.9261034123960037
srpk3_wt_ttnb_wt_6	1.4094727309226087
srpk3_wt_ttnb_wt_7	1.2837234835221072
