-200	-191	180936
-190	-181	102070
-180	-171	89403
-170	-161	74273
-160	-151	291642
-150	-141	748061
-140	-131	783631
-130	-121	798466
-120	-111	805109
-110	-101	790036
-100	-91	785761
-90	-81	808043
-80	-71	806767
-70	-61	797797
-60	-51	781616
-50	-41	768966
-40	-31	752633
-30	-21	725930
-20	-11	697802
-10	-1	690536
0	9	597918
10	19	533043
20	29	479134
30	39	427508
40	49	377395
50	59	335643
60	69	300594
70	79	269044
80	89	240630
90	99	215843
100	109	193725
110	119	173872
120	129	158532
130	139	145346
140	149	132132
150	159	123002
160	169	113618
170	179	105298
180	189	96365
190	199	89306
200	209	81918
210	219	74857
220	229	68496
230	239	62407
240	249	56502
250	259	52228
260	269	47103
270	279	43739
280	289	39970
290	299	35945
300	309	33263
310	319	30184
320	329	27427
330	339	24771
340	349	22316
350	359	20432
360	369	18282
370	379	17560
380	389	15540
390	399	14362
400	409	16664
410	419	12167
420	429	11715
430	439	10864
440	449	9743
450	459	8656
460	469	8455
470	479	7759
480	489	6727
490	499	6203
500	509	5591
510	519	5472
520	529	4779
530	539	4321
540	549	4151
550	559	3948
560	569	3569
570	579	3471
580	589	3358
590	599	3141
600	609	2806
610	619	2720
620	629	2594
630	639	2394
640	649	2337
650	659	2222
660	669	2132
670	679	2043
680	689	1812
690	699	1880
700	709	1629
710	719	1555
720	729	1474
730	739	1423
740	749	1300
750	759	1226
760	769	1222
770	779	1274
780	789	993
790	799	1007
800	809	988
810	819	859
820	829	798
830	839	897
840	849	828
850	859	770
860	869	720
870	879	666
880	889	640
890	899	668
900	909	683
910	919	607
920	929	596
930	939	629
940	949	630
950	959	581
960	969	532
970	979	576
980	989	485
