gene	Counts
ENSDARG00000094677	159
ENSDARG00000094763	7
ENSDARG00000094782	21
ENSDARG00000094885	1
ENSDARG00000095065	6
ENSDARG00000095087	0
ENSDARG00000095102	3
ENSDARG00000095108	0
ENSDARG00000095111	2
ENSDARG00000095297	7
ENSDARG00000095360	1
ENSDARG00000095434	100
ENSDARG00000095494	1
ENSDARG00000095507	0
ENSDARG00000095518	15
ENSDARG00000095566	1
ENSDARG00000095578	0
ENSDARG00000095697	0
ENSDARG00000095719	1
ENSDARG00000095773	6
ENSDARG00000095811	1
ENSDARG00000095834	0
ENSDARG00000095860	1
ENSDARG00000095941	4
ENSDARG00000095991	48
ENSDARG00000096053	0
ENSDARG00000096092	26
ENSDARG00000096363	3
ENSDARG00000096412	1
ENSDARG00000096503	0
ENSDARG00000096506	0
ENSDARG00000096507	0
ENSDARG00000096509	3
ENSDARG00000096514	4
ENSDARG00000096523	0
ENSDARG00000096526	0
ENSDARG00000096527	0
ENSDARG00000096528	103
ENSDARG00000096530	16
ENSDARG00000096534	0
ENSDARG00000096538	0
ENSDARG00000096540	0
ENSDARG00000096543	0
ENSDARG00000096544	0
ENSDARG00000096554	213
ENSDARG00000096555	0
ENSDARG00000096566	6
ENSDARG00000096570	0
ENSDARG00000096574	0
ENSDARG00000096576	3
ENSDARG00000096577	5
ENSDARG00000096578	613
ENSDARG00000096579	0
ENSDARG00000096585	0
ENSDARG00000096588	4
ENSDARG00000096592	2
ENSDARG00000096594	38
ENSDARG00000096599	11
ENSDARG00000096606	0
ENSDARG00000096607	2
ENSDARG00000096610	0
ENSDARG00000096615	0
ENSDARG00000096619	0
ENSDARG00000096621	0
ENSDARG00000096622	1
ENSDARG00000096623	0
ENSDARG00000096625	1
ENSDARG00000096634	0
ENSDARG00000096644	0
ENSDARG00000096648	0
ENSDARG00000096649	2
ENSDARG00000096650	0
ENSDARG00000096651	516
ENSDARG00000096656	0
ENSDARG00000096667	191
ENSDARG00000096670	1
ENSDARG00000096671	0
ENSDARG00000098053	0
ENSDARG00000098263	74
ENSDARG00000098576	0
ENSDARG00000098668	1
ENSDARG00000098706	12
ENSDARG00000098730	190
ENSDARG00000098769	302
ENSDARG00000099025	9
ENSDARG00000099301	800
ENSDARG00000099319	0
ENSDARG00000099359	0
ENSDARG00000099421	1
ENSDARG00000099508	0
ENSDARG00000099619	160
ENSDARG00000099640	259
ENSDARG00000099708	18
ENSDARG00000099729	1219
ENSDARG00000099771	440
ENSDARG00000099880	56
ENSDARG00000099995	302
ENSDARG00000100083	290
ENSDARG00000100181	424
ENSDARG00000100264	288
ENSDARG00000100600	0
ENSDARG00000100771	0
ENSDARG00000100782	270
ENSDARG00000100788	61
ENSDARG00000100996	1
ENSDARG00000101532	0
ENSDARG00000101915	668
ENSDARG00000102091	219
ENSDARG00000102097	315
ENSDARG00000102339	6
ENSDARG00000102407	144
ENSDARG00000102634	755
ENSDARG00000102787	413
ENSDARG00000102858	77
ENSDARG00000103058	0
ENSDARG00000103125	753
ENSDARG00000103156	39
ENSDARG00000103330	37
ENSDARG00000103508	0
ENSDARG00000103535	42
ENSDARG00000103767	0
ENSDARG00000103829	0
ENSDARG00000103951	57
ENSDARG00000104071	290
ENSDARG00000104096	0
ENSDARG00000104249	0
ENSDARG00000104284	6
ENSDARG00000104392	15
ENSDARG00000104415	12
ENSDARG00000104437	831
ENSDARG00000104657	0
ENSDARG00000104660	218
ENSDARG00000104707	0
ENSDARG00000104710	102
ENSDARG00000104759	0
ENSDARG00000104783	38
ENSDARG00000104795	30
ENSDARG00000104807	38
ENSDARG00000104859	1
ENSDARG00000104904	32
ENSDARG00000105005	5
ENSDARG00000105060	270
ENSDARG00000105108	0
ENSDARG00000105122	0
ENSDARG00000105176	6
ENSDARG00000105181	0
ENSDARG00000105295	152
ENSDARG00000106311	0
ENSDARG00000106456	0
ENSDARG00000106508	0
ENSDARG00000107022	0
ENSDARG00000107253	0
ENSDARG00000107292	0
ENSDARG00000108025	0
ENSDARG00000108154	0
ENSDARG00000108223	0
ENSDARG00000108673	0
ENSDARG00000109228	0
ENSDARG00000109375	0
ENSDARG00000109513	27
ENSDARG00000109574	0
ENSDARG00000109727	0
ENSDARG00000109748	0
ENSDARG00000109870	0
ENSDARG00000109910	0
ENSDARG00000110570	33
ENSDARG00000110697	0
ENSDARG00000110757	0
ENSDARG00000111029	0
ENSDARG00000111051	0
ENSDARG00000111052	0
ENSDARG00000111171	0
ENSDARG00000111422	0
ENSDARG00000111625	12
ENSDARG00000111710	0
ENSDARG00000111723	0
ENSDARG00000111774	0
ENSDARG00000112066	0
ENSDARG00000112081	0
ENSDARG00000112310	5
ENSDARG00000112614	0
ENSDARG00000112693	0
ENSDARG00000112750	0
ENSDARG00000112849	0
ENSDARG00000113238	7
ENSDARG00000113296	76
ENSDARG00000113410	0
ENSDARG00000113491	0
ENSDARG00000113563	0
ENSDARG00000113575	3
ENSDARG00000113585	0
ENSDARG00000113839	0
ENSDARG00000113848	35
ENSDARG00000113858	0
ENSDARG00000113965	0
ENSDARG00000114096	0
ENSDARG00000114262	0
ENSDARG00000114522	0
ENSDARG00000114755	0
ENSDARG00000114954	0
ENSDARG00000115042	0
ENSDARG00000115421	94
ENSDARG00000115616	1
ENSDARG00000115704	0
ENSDARG00000115729	0
ENSDARG00000115856	24
ENSDARG00000115887	0
ENSDARG00000115905	0
ENSDARG00000115918	0
ENSDARG00000116099	6
ENSDARG00000116122	30
ENSDARG00000116174	0
ENSDARG00000116228	0
ENSDARG00000116236	0
ENSDARG00000116266	0
ENSDARG00000116279	0
ENSDARG00000116514	0
ENSDARG00000116636	0
ENSDARG00000116661	0
ENSDARG00000116898	4
ENSDARG00000116939	0
ENSDARG00000117216	5
ENSDARG00000117231	20
ENSDARG00000117264	69
ENSDARG00000117377	1
ENSDARG00000117392	0
ENSDARG00000117450	108
ENSDARG00000117465	0
ENSDARG00000117485	222
ENSDARG00000117532	0
ENSDARG00000117649	0
ENSDARG00000117707	9
ENSDARG00000117775	0
ENSDARG00000000142	73
ENSDARG00000000804	96
ENSDARG00000002196	287
ENSDARG00000002271	1081
ENSDARG00000002394	170
ENSDARG00000002523	1260
ENSDARG00000002666	39
ENSDARG00000003934	89
ENSDARG00000003984	431
ENSDARG00000004154	52
ENSDARG00000004184	244
ENSDARG00000004296	1991
ENSDARG00000004363	272
ENSDARG00000004445	243
ENSDARG00000004763	24
ENSDARG00000005540	503
ENSDARG00000006257	938
ENSDARG00000006624	450
ENSDARG00000006896	173
ENSDARG00000007531	171
ENSDARG00000007856	35
ENSDARG00000008170	146
ENSDARG00000008247	146
ENSDARG00000008560	192
ENSDARG00000008948	9
ENSDARG00000009387	316
ENSDARG00000009401	1719
ENSDARG00000009806	115
ENSDARG00000009862	162
ENSDARG00000010603	94
ENSDARG00000010641	3137
ENSDARG00000010712	15
ENSDARG00000010732	79
ENSDARG00000011190	170
ENSDARG00000011418	390
ENSDARG00000011422	910
ENSDARG00000011611	948
ENSDARG00000011743	382
ENSDARG00000012275	4
ENSDARG00000012395	78
ENSDARG00000012866	637
ENSDARG00000013024	112
ENSDARG00000013110	213
ENSDARG00000013457	467
ENSDARG00000013670	1134
ENSDARG00000014059	185
ENSDARG00000014329	3069
ENSDARG00000014373	54
ENSDARG00000014793	1282
ENSDARG00000014796	541
ENSDARG00000014939	76
ENSDARG00000014963	128
ENSDARG00000015199	355
ENSDARG00000015917	234
ENSDARG00000015978	3634
ENSDARG00000016439	145
ENSDARG00000017047	287
ENSDARG00000017067	291
ENSDARG00000017168	182
ENSDARG00000017229	120
ENSDARG00000017230	648
ENSDARG00000017234	2
ENSDARG00000018065	37
ENSDARG00000019233	118
ENSDARG00000020334	625
ENSDARG00000021055	3
ENSDARG00000021982	21
ENSDARG00000024548	10026
ENSDARG00000024865	1049
ENSDARG00000025011	1336
ENSDARG00000025150	0
ENSDARG00000025220	442
ENSDARG00000025899	0
ENSDARG00000026198	252
ENSDARG00000026338	2
ENSDARG00000026499	182
ENSDARG00000027129	22
ENSDARG00000027523	10
ENSDARG00000027687	73
ENSDARG00000028067	586
ENSDARG00000028099	194
ENSDARG00000029051	44
ENSDARG00000029493	185
ENSDARG00000030914	82
ENSDARG00000031749	1
ENSDARG00000032083	990
ENSDARG00000032353	185
ENSDARG00000032769	53
ENSDARG00000032801	57
ENSDARG00000032816	430
ENSDARG00000032820	136
ENSDARG00000033768	251
ENSDARG00000033901	251
ENSDARG00000034808	340
ENSDARG00000034825	662
ENSDARG00000035332	143
ENSDARG00000035333	35
ENSDARG00000036005	89
ENSDARG00000036359	237
ENSDARG00000036456	1518
ENSDARG00000036458	7
ENSDARG00000036670	208
ENSDARG00000037229	726
ENSDARG00000038302	216
ENSDARG00000038308	127
ENSDARG00000038805	127
ENSDARG00000039215	239
ENSDARG00000039345	630
ENSDARG00000039351	41
ENSDARG00000039959	49
ENSDARG00000040338	243
ENSDARG00000040621	101
ENSDARG00000042489	213
ENSDARG00000042492	114
ENSDARG00000042791	312
ENSDARG00000042872	79
ENSDARG00000042929	64
ENSDARG00000042975	345
ENSDARG00000042977	385
ENSDARG00000042995	281
ENSDARG00000043142	1
ENSDARG00000043154	3201
ENSDARG00000043182	240
ENSDARG00000043209	176
ENSDARG00000043232	18
ENSDARG00000043285	32
ENSDARG00000043371	6176
ENSDARG00000043465	972
ENSDARG00000043658	308
ENSDARG00000043663	140
ENSDARG00000043727	186
ENSDARG00000043732	619
ENSDARG00000043857	446
ENSDARG00000043976	2908
ENSDARG00000044048	75
ENSDARG00000044183	402
ENSDARG00000044246	30
ENSDARG00000044251	247
ENSDARG00000044253	166
ENSDARG00000044255	126
ENSDARG00000044261	952
ENSDARG00000044265	77
ENSDARG00000044281	989
ENSDARG00000044298	325
ENSDARG00000044299	1181
ENSDARG00000044304	350
ENSDARG00000045887	799
ENSDARG00000045888	1868
ENSDARG00000046053	63
ENSDARG00000052656	9
ENSDARG00000052658	137
ENSDARG00000052919	0
ENSDARG00000053446	768
ENSDARG00000053840	214
ENSDARG00000054036	69
ENSDARG00000054050	100
ENSDARG00000054575	20
ENSDARG00000054755	26
ENSDARG00000055066	41
ENSDARG00000055092	670
ENSDARG00000055339	514
ENSDARG00000055622	9
ENSDARG00000056001	1594
ENSDARG00000056479	317
ENSDARG00000056511	5763
ENSDARG00000056649	456
ENSDARG00000056653	98
ENSDARG00000056678	315
ENSDARG00000056871	78
ENSDARG00000056915	155
ENSDARG00000056920	64
ENSDARG00000056929	1325
ENSDARG00000056985	285
ENSDARG00000057021	183
ENSDARG00000057090	0
ENSDARG00000057110	125
ENSDARG00000057456	459
ENSDARG00000057479	5
ENSDARG00000057519	166
ENSDARG00000057676	695
ENSDARG00000057992	221
ENSDARG00000058041	929
ENSDARG00000058102	853
ENSDARG00000058221	180
ENSDARG00000058284	41
ENSDARG00000058868	2644
ENSDARG00000058946	248
ENSDARG00000058949	166
ENSDARG00000058988	60
ENSDARG00000059048	142
ENSDARG00000059235	37
ENSDARG00000060069	176
ENSDARG00000060096	35
ENSDARG00000060688	31
ENSDARG00000060847	451
ENSDARG00000060911	173
ENSDARG00000060983	74
ENSDARG00000061549	15
ENSDARG00000061956	94
ENSDARG00000061993	166
ENSDARG00000062016	258
ENSDARG00000062347	323
ENSDARG00000062361	829
ENSDARG00000062592	2893
ENSDARG00000062974	72
ENSDARG00000063011	50
ENSDARG00000063050	136
ENSDARG00000063161	238
ENSDARG00000063436	25
ENSDARG00000067805	514
ENSDARG00000067824	399
ENSDARG00000068659	2
ENSDARG00000068660	0
ENSDARG00000068661	9
ENSDARG00000068704	0
ENSDARG00000068714	135
ENSDARG00000068716	297
ENSDARG00000068755	127
ENSDARG00000068800	0
ENSDARG00000068819	1
ENSDARG00000068919	25
ENSDARG00000068982	18
ENSDARG00000068992	53556
ENSDARG00000068995	2756
ENSDARG00000069106	76
ENSDARG00000069109	302
ENSDARG00000069143	11
ENSDARG00000069323	9
ENSDARG00000069390	10
ENSDARG00000069439	85
ENSDARG00000069472	144
ENSDARG00000069608	171
ENSDARG00000069615	1527
ENSDARG00000070080	1350
ENSDARG00000073665	167
ENSDARG00000073696	565
ENSDARG00000073914	59
ENSDARG00000074075	51
ENSDARG00000074316	264
ENSDARG00000074328	503
ENSDARG00000074329	259
ENSDARG00000074456	29
ENSDARG00000074521	283
ENSDARG00000074732	2
ENSDARG00000075054	122
ENSDARG00000075226	290
ENSDARG00000075229	13
ENSDARG00000075273	27
ENSDARG00000075376	244
ENSDARG00000075382	223
ENSDARG00000075383	199
ENSDARG00000075650	337
ENSDARG00000075747	316
ENSDARG00000075780	0
ENSDARG00000075806	182
ENSDARG00000075864	428
ENSDARG00000075954	792
ENSDARG00000076227	208
ENSDARG00000076269	35
ENSDARG00000076345	0
ENSDARG00000076529	382
ENSDARG00000076560	254
ENSDARG00000076644	38
ENSDARG00000076856	475
ENSDARG00000076858	12
ENSDARG00000076891	323
ENSDARG00000076949	0
ENSDARG00000077039	153
ENSDARG00000077313	40
ENSDARG00000077339	97
ENSDARG00000077515	1134
ENSDARG00000077596	423
ENSDARG00000077622	3
ENSDARG00000077740	20
ENSDARG00000077962	5
ENSDARG00000078006	120
ENSDARG00000078257	2
ENSDARG00000078258	207
ENSDARG00000078271	1
ENSDARG00000078394	6
ENSDARG00000078492	60
ENSDARG00000078647	235
ENSDARG00000078691	1017
ENSDARG00000078922	4
ENSDARG00000078974	57
ENSDARG00000079049	226
ENSDARG00000079251	219
ENSDARG00000079474	61
ENSDARG00000079542	341
ENSDARG00000079681	0
ENSDARG00000079713	0
ENSDARG00000079815	131
ENSDARG00000079862	63
ENSDARG00000079889	178
ENSDARG00000079895	402
ENSDARG00000080015	47
ENSDARG00000080041	1
ENSDARG00000080633	0
ENSDARG00000080851	0
ENSDARG00000080923	0
ENSDARG00000081078	0
ENSDARG00000081351	0
ENSDARG00000081379	0
ENSDARG00000081488	0
ENSDARG00000081514	0
ENSDARG00000082008	356
ENSDARG00000082394	0
ENSDARG00000082462	0
ENSDARG00000082628	0
ENSDARG00000082850	0
ENSDARG00000083269	1
ENSDARG00000083391	0
ENSDARG00000083624	0
ENSDARG00000084215	0
ENSDARG00000085581	0
ENSDARG00000086112	183
ENSDARG00000086266	39
ENSDARG00000086416	106
ENSDARG00000086665	442
ENSDARG00000086718	0
ENSDARG00000086732	2
ENSDARG00000086838	47
ENSDARG00000086996	182
ENSDARG00000087245	0
ENSDARG00000087341	137
ENSDARG00000087414	2
