-200	-191	176451
-190	-181	99884
-180	-171	88020
-170	-161	73894
-160	-151	283094
-150	-141	727200
-140	-131	758621
-130	-121	773139
-120	-111	777131
-110	-101	758987
-100	-91	755288
-90	-81	768659
-80	-71	766995
-70	-61	760307
-60	-51	743095
-50	-41	730473
-40	-31	718817
-30	-21	696513
-20	-11	672882
-10	-1	666243
0	9	579035
10	19	516233
20	29	464749
30	39	414974
40	49	368376
50	59	326167
60	69	290810
70	79	261091
80	89	232424
90	99	207910
100	109	186138
110	119	167684
120	129	153280
130	139	139761
140	149	128513
150	159	118970
160	169	109401
170	179	100852
180	189	93392
190	199	86506
200	209	78205
210	219	70818
220	229	64708
230	239	58295
240	249	53192
250	259	49282
260	269	44706
270	279	41160
280	289	37570
290	299	34143
300	309	31353
310	319	28647
320	329	25567
330	339	22386
340	349	20870
350	359	18665
360	369	16875
370	379	15748
380	389	14134
390	399	13049
400	409	15960
410	419	11202
420	429	10665
430	439	9691
440	449	8996
450	459	7961
460	469	7523
470	479	6783
480	489	6025
490	499	5604
500	509	5022
510	519	4896
520	529	4413
530	539	4017
540	549	3759
550	559	3590
560	569	3296
570	579	3109
580	589	3072
590	599	2954
600	609	2697
610	619	2541
620	629	2289
630	639	2141
640	649	2076
650	659	1924
660	669	1909
670	679	1746
680	689	1646
690	699	1664
700	709	1569
710	719	1290
720	729	1321
730	739	1253
740	749	1179
750	759	1140
760	769	1098
770	779	1108
780	789	909
790	799	887
800	809	880
810	819	757
820	829	723
830	839	695
840	849	735
850	859	681
860	869	705
870	879	644
880	889	572
890	899	546
900	909	570
910	919	524
920	929	526
930	939	517
940	949	526
950	959	488
960	969	571
970	979	518
980	989	463
