-200	-191	135029
-190	-181	77911
-180	-171	68814
-170	-161	58257
-160	-151	209440
-150	-141	529892
-140	-131	559106
-130	-121	574363
-120	-111	585005
-110	-101	582758
-100	-91	589753
-90	-81	608945
-80	-71	615685
-70	-61	614481
-60	-51	610938
-50	-41	606343
-40	-31	598292
-30	-21	583506
-20	-11	568850
-10	-1	570200
0	9	498083
10	19	449298
20	29	407770
30	39	365603
40	49	327609
50	59	293256
60	69	263901
70	79	237289
80	89	212635
90	99	192243
100	109	174164
110	119	157239
120	129	143687
130	139	132881
140	149	122188
150	159	112939
160	169	104741
170	179	97459
180	189	90381
190	199	83510
200	209	75851
210	219	70176
220	229	63884
230	239	57794
240	249	53727
250	259	49127
260	269	44898
270	279	41409
280	289	37855
290	299	34306
300	309	31669
310	319	28980
320	329	25837
330	339	23596
340	349	21183
350	359	19393
360	369	17967
370	379	16560
380	389	14975
390	399	13893
400	409	15717
410	419	11704
420	429	11297
430	439	10341
440	449	9352
450	459	8498
460	469	7716
470	479	7140
480	489	6375
490	499	6092
500	509	5306
510	519	5043
520	529	4718
530	539	4160
540	549	3801
550	559	3566
560	569	3413
570	579	3202
580	589	3099
590	599	2974
600	609	2666
610	619	2576
620	629	2531
630	639	2281
640	649	2242
650	659	2083
660	669	2063
670	679	1870
680	689	1697
690	699	1637
700	709	1560
710	719	1359
720	729	1391
730	739	1330
740	749	1339
750	759	1219
760	769	1185
770	779	1084
780	789	1017
790	799	910
800	809	850
810	819	815
820	829	787
830	839	735
840	849	714
850	859	636
860	869	685
870	879	644
880	889	587
890	899	623
900	909	641
910	919	552
920	929	475
930	939	562
940	949	594
950	959	537
960	969	579
970	979	534
980	989	452
