-200	-191	127456
-190	-181	72504
-180	-171	62991
-170	-161	53338
-160	-151	203788
-150	-141	522915
-140	-131	547597
-130	-121	559199
-120	-111	561795
-110	-101	544942
-100	-91	542946
-90	-81	555159
-80	-71	553805
-70	-61	547883
-60	-51	534963
-50	-41	524288
-40	-31	511904
-30	-21	493527
-20	-11	475803
-10	-1	468954
0	9	405377
10	19	359672
20	29	324181
30	39	289534
40	49	255806
50	59	226886
60	69	202377
70	79	180170
80	89	161684
90	99	144420
100	109	130300
110	119	117139
120	129	107194
130	139	98117
140	149	89335
150	159	82129
160	169	76426
170	179	70676
180	189	64857
190	199	60361
200	209	54681
210	219	49788
220	229	45437
230	239	41455
240	249	37354
250	259	34451
260	269	31368
270	279	28554
280	289	26046
290	299	23400
300	309	21619
310	319	19807
320	329	17613
330	339	16095
340	349	14348
350	359	12903
360	369	11861
370	379	10890
380	389	9913
390	399	8968
400	409	11009
410	419	7848
420	429	7469
430	439	6800
440	449	6133
450	459	5434
460	469	5253
470	479	4690
480	489	4368
490	499	4054
500	509	3666
510	519	3349
520	529	3149
530	539	2858
540	549	2646
550	559	2418
560	569	2397
570	579	2127
580	589	2185
590	599	1998
600	609	1931
610	619	1790
620	629	1693
630	639	1647
640	649	1618
650	659	1441
660	669	1382
670	679	1358
680	689	1265
690	699	1251
700	709	1193
710	719	1021
720	729	973
730	739	937
740	749	836
750	759	850
760	769	937
770	779	855
780	789	736
790	799	733
800	809	696
810	819	601
820	829	584
830	839	591
840	849	519
850	859	538
860	869	523
870	879	520
880	889	450
890	899	469
900	909	485
910	919	430
920	929	465
930	939	456
940	949	398
950	959	393
960	969	447
970	979	389
980	989	375
