gene	Counts
ENSDARG00000037259	693
ENSDARG00000037260	196
ENSDARG00000037261	308
ENSDARG00000037278	79
ENSDARG00000037283	404
ENSDARG00000037383	30
ENSDARG00000037410	132
ENSDARG00000037484	156
ENSDARG00000037487	145
ENSDARG00000037576	6
ENSDARG00000037619	3
ENSDARG00000037646	116
ENSDARG00000037654	133
ENSDARG00000037679	402
ENSDARG00000037713	630
ENSDARG00000037747	664
ENSDARG00000037758	9
ENSDARG00000037760	235
ENSDARG00000037777	184
ENSDARG00000038114	75
ENSDARG00000038352	0
ENSDARG00000039063	55
ENSDARG00000039131	1011
ENSDARG00000039613	165
ENSDARG00000039615	72
ENSDARG00000040048	452
ENSDARG00000040245	3027
ENSDARG00000040246	88
ENSDARG00000040250	0
ENSDARG00000040252	335
ENSDARG00000041399	1
ENSDARG00000041570	519
ENSDARG00000042688	28
ENSDARG00000042887	365
ENSDARG00000042988	2583
ENSDARG00000043226	53
ENSDARG00000043247	200
ENSDARG00000043271	0
ENSDARG00000043431	62
ENSDARG00000043445	0
ENSDARG00000043548	424
ENSDARG00000043587	501
ENSDARG00000045618	3232
ENSDARG00000045620	478
ENSDARG00000051965	92
ENSDARG00000051981	157
ENSDARG00000051986	2207
ENSDARG00000051989	118
ENSDARG00000051993	3
ENSDARG00000052012	185
ENSDARG00000052016	371
ENSDARG00000052037	38
ENSDARG00000052207	1488
ENSDARG00000052348	1510
ENSDARG00000052386	284
ENSDARG00000052438	1078
ENSDARG00000052480	1386
ENSDARG00000052512	39
ENSDARG00000052677	0
ENSDARG00000052703	120
ENSDARG00000052766	54
ENSDARG00000052895	21
ENSDARG00000052899	3
ENSDARG00000053106	45
ENSDARG00000053241	128
ENSDARG00000053248	520
ENSDARG00000053269	165
ENSDARG00000053500	488
ENSDARG00000053502	1214
ENSDARG00000053542	331
ENSDARG00000053580	4
ENSDARG00000054031	227
ENSDARG00000054334	164
ENSDARG00000054655	0
ENSDARG00000054680	38
ENSDARG00000056151	4983
ENSDARG00000056163	60
ENSDARG00000056376	33
ENSDARG00000056400	42
ENSDARG00000056742	623
ENSDARG00000056797	528
ENSDARG00000057114	311
ENSDARG00000057303	1039
ENSDARG00000058287	349
ENSDARG00000058460	26
ENSDARG00000058464	20
ENSDARG00000058471	325
ENSDARG00000058480	116
ENSDARG00000058803	596
ENSDARG00000058962	67
ENSDARG00000058996	193
ENSDARG00000059060	172
ENSDARG00000059653	1060
ENSDARG00000059835	464
ENSDARG00000059900	381
ENSDARG00000060036	986
ENSDARG00000060148	319
ENSDARG00000060184	556
ENSDARG00000060252	489
ENSDARG00000060264	16
ENSDARG00000060383	229
ENSDARG00000060397	1059
ENSDARG00000060477	394
ENSDARG00000060620	92
ENSDARG00000060716	183
ENSDARG00000061021	363
ENSDARG00000061451	338
ENSDARG00000061504	487
ENSDARG00000061629	339
ENSDARG00000061732	911
ENSDARG00000061830	394
ENSDARG00000061936	109
ENSDARG00000062055	1061
ENSDARG00000062132	1195
ENSDARG00000062198	1178
ENSDARG00000062309	0
ENSDARG00000062467	91
ENSDARG00000062606	141
ENSDARG00000063003	471
ENSDARG00000063108	0
ENSDARG00000063207	113
ENSDARG00000063253	117
ENSDARG00000063270	391
ENSDARG00000063297	225
ENSDARG00000063385	295
ENSDARG00000067781	68
ENSDARG00000068182	84
ENSDARG00000069114	59
ENSDARG00000069116	510
ENSDARG00000069194	18
ENSDARG00000069249	519
ENSDARG00000069264	41
ENSDARG00000069415	5094
ENSDARG00000069435	22
ENSDARG00000069559	364
ENSDARG00000069595	752
ENSDARG00000069632	189
ENSDARG00000069701	210
ENSDARG00000069707	0
ENSDARG00000069710	7
ENSDARG00000069737	867
ENSDARG00000069799	0
ENSDARG00000069804	19
ENSDARG00000069910	583
ENSDARG00000069946	1490
ENSDARG00000069951	388
ENSDARG00000069989	668
ENSDARG00000069996	138
ENSDARG00000070109	354
ENSDARG00000070121	3
ENSDARG00000070266	2593
ENSDARG00000070320	66
ENSDARG00000070321	46
ENSDARG00000070431	774
ENSDARG00000070449	413
ENSDARG00000070452	325
ENSDARG00000070558	96
ENSDARG00000073848	518
ENSDARG00000073902	407
ENSDARG00000073912	5
ENSDARG00000074031	381
ENSDARG00000074069	5
ENSDARG00000074212	23
ENSDARG00000074213	84
ENSDARG00000074275	540
ENSDARG00000074302	7
ENSDARG00000074334	0
ENSDARG00000074372	148
ENSDARG00000074379	68
ENSDARG00000074381	788
ENSDARG00000074451	99
ENSDARG00000074600	95
ENSDARG00000074635	4049
ENSDARG00000074771	137
ENSDARG00000074815	349
ENSDARG00000074860	467
ENSDARG00000074867	241
ENSDARG00000074915	38
ENSDARG00000074989	578
ENSDARG00000075055	0
ENSDARG00000075098	432
ENSDARG00000075108	179
ENSDARG00000075141	169
ENSDARG00000075179	0
ENSDARG00000075194	157
ENSDARG00000075201	356
ENSDARG00000075325	743
ENSDARG00000075505	55
ENSDARG00000075521	204
ENSDARG00000075541	0
ENSDARG00000075639	222
ENSDARG00000075785	0
ENSDARG00000075798	323
ENSDARG00000075827	658
ENSDARG00000075855	0
ENSDARG00000075858	104
ENSDARG00000075859	840
ENSDARG00000075870	186
ENSDARG00000075887	284
ENSDARG00000076174	329
ENSDARG00000076585	355
ENSDARG00000076773	77
ENSDARG00000076833	3498
ENSDARG00000076900	213
ENSDARG00000076928	943
ENSDARG00000077198	12
ENSDARG00000077519	0
ENSDARG00000077533	2907
ENSDARG00000077542	0
ENSDARG00000077648	271
ENSDARG00000077652	337
ENSDARG00000077688	438
ENSDARG00000077721	518
ENSDARG00000077790	171
ENSDARG00000077804	714
ENSDARG00000077874	3
ENSDARG00000078016	281
ENSDARG00000078057	274
ENSDARG00000078108	64
ENSDARG00000078138	67
ENSDARG00000078182	0
ENSDARG00000078233	1163
ENSDARG00000078246	9
ENSDARG00000078308	1209
ENSDARG00000078318	46
ENSDARG00000078326	403
ENSDARG00000078474	38
ENSDARG00000078525	112
ENSDARG00000078546	131
ENSDARG00000078558	2
ENSDARG00000078599	280
ENSDARG00000078620	26
ENSDARG00000078733	207
ENSDARG00000078751	518
ENSDARG00000078789	415
ENSDARG00000078810	0
ENSDARG00000078854	334
ENSDARG00000078898	1486
ENSDARG00000078908	286
ENSDARG00000079043	0
ENSDARG00000079050	1
ENSDARG00000079163	12
ENSDARG00000079183	58
ENSDARG00000079191	41
ENSDARG00000079250	79
ENSDARG00000079280	338
ENSDARG00000079350	625
ENSDARG00000079377	82
ENSDARG00000079434	858
ENSDARG00000079452	1
ENSDARG00000079455	729
ENSDARG00000079501	70
ENSDARG00000079873	141
ENSDARG00000079925	0
ENSDARG00000079973	85
ENSDARG00000079980	22
ENSDARG00000080019	215
ENSDARG00000080051	8
ENSDARG00000081340	0
ENSDARG00000081405	0
ENSDARG00000081597	0
ENSDARG00000081781	0
ENSDARG00000082290	0
ENSDARG00000082429	0
ENSDARG00000082615	0
ENSDARG00000082660	0
ENSDARG00000083023	0
ENSDARG00000083571	0
ENSDARG00000083573	0
ENSDARG00000083979	0
ENSDARG00000084484	0
ENSDARG00000084766	0
ENSDARG00000084908	0
ENSDARG00000085080	0
ENSDARG00000085360	0
ENSDARG00000085746	0
ENSDARG00000086117	0
ENSDARG00000086166	8
ENSDARG00000086301	2
ENSDARG00000086790	207
ENSDARG00000086859	0
ENSDARG00000086957	182
ENSDARG00000087054	0
ENSDARG00000087148	0
ENSDARG00000087290	18
ENSDARG00000087333	371
ENSDARG00000087359	1516
ENSDARG00000087426	670
ENSDARG00000088019	0
ENSDARG00000088556	0
ENSDARG00000088581	1100
ENSDARG00000088745	31
ENSDARG00000088906	4
ENSDARG00000088916	0
ENSDARG00000089053	0
ENSDARG00000089243	332
ENSDARG00000089345	16
ENSDARG00000089667	3
ENSDARG00000089879	18
ENSDARG00000089943	31
ENSDARG00000089976	358
ENSDARG00000090118	0
ENSDARG00000090408	31
ENSDARG00000090557	42
ENSDARG00000090783	32
ENSDARG00000090822	0
ENSDARG00000091184	0
ENSDARG00000091254	0
ENSDARG00000091320	88
ENSDARG00000091609	158
ENSDARG00000091911	4
ENSDARG00000091912	8
ENSDARG00000092070	1
ENSDARG00000092240	178
ENSDARG00000092275	0
ENSDARG00000092290	55
ENSDARG00000092294	2
ENSDARG00000092322	0
ENSDARG00000092350	0
ENSDARG00000092358	22
ENSDARG00000092459	1
ENSDARG00000092500	0
ENSDARG00000092542	0
ENSDARG00000092551	72
ENSDARG00000092604	1
ENSDARG00000092791	0
ENSDARG00000092941	0
ENSDARG00000092984	0
ENSDARG00000093102	0
ENSDARG00000093177	2
ENSDARG00000093237	341
ENSDARG00000093323	89
ENSDARG00000093358	0
ENSDARG00000093494	229
ENSDARG00000093583	0
ENSDARG00000093663	1
ENSDARG00000093816	1
ENSDARG00000093845	0
ENSDARG00000093954	262
ENSDARG00000093975	2
ENSDARG00000094063	0
ENSDARG00000094127	0
ENSDARG00000094133	2076
ENSDARG00000094157	0
ENSDARG00000094202	8
ENSDARG00000094246	1
ENSDARG00000094297	11
ENSDARG00000094298	0
ENSDARG00000094318	0
ENSDARG00000094344	1
ENSDARG00000094346	5
ENSDARG00000094524	0
ENSDARG00000094608	0
ENSDARG00000094648	1
ENSDARG00000094677	279
ENSDARG00000094763	7
ENSDARG00000094782	23
ENSDARG00000094885	0
ENSDARG00000095065	11
ENSDARG00000095087	0
ENSDARG00000095102	0
ENSDARG00000095108	0
ENSDARG00000095111	1
ENSDARG00000095297	3
ENSDARG00000095360	8
ENSDARG00000095434	67
ENSDARG00000095494	2
ENSDARG00000095507	0
ENSDARG00000095518	15
ENSDARG00000095566	2
ENSDARG00000095578	2
ENSDARG00000095697	3
ENSDARG00000095719	0
ENSDARG00000095773	0
ENSDARG00000095811	0
ENSDARG00000095834	0
ENSDARG00000095860	0
ENSDARG00000095941	8
ENSDARG00000095991	100
ENSDARG00000096053	0
ENSDARG00000096092	47
ENSDARG00000096363	2
ENSDARG00000096412	1
ENSDARG00000096503	0
ENSDARG00000096506	0
ENSDARG00000096507	0
ENSDARG00000096509	0
ENSDARG00000096514	3
ENSDARG00000096523	0
ENSDARG00000096526	0
ENSDARG00000096527	44
ENSDARG00000096528	143
ENSDARG00000096530	5
ENSDARG00000096534	1
ENSDARG00000096538	0
ENSDARG00000096540	0
ENSDARG00000096543	0
ENSDARG00000096544	0
ENSDARG00000096554	197
ENSDARG00000096555	0
ENSDARG00000096566	13
ENSDARG00000096570	0
ENSDARG00000096574	0
ENSDARG00000096576	0
ENSDARG00000096577	3
ENSDARG00000096578	849
ENSDARG00000096579	0
ENSDARG00000096585	0
ENSDARG00000096588	0
ENSDARG00000096592	1
ENSDARG00000096594	74
ENSDARG00000096599	5
ENSDARG00000096606	0
ENSDARG00000096607	2
ENSDARG00000096610	0
ENSDARG00000096615	0
ENSDARG00000096619	0
ENSDARG00000096621	0
ENSDARG00000096622	2
ENSDARG00000096623	0
ENSDARG00000096625	0
ENSDARG00000096634	0
ENSDARG00000096644	0
ENSDARG00000096648	0
ENSDARG00000096649	1
ENSDARG00000096650	0
ENSDARG00000096651	762
ENSDARG00000096656	0
ENSDARG00000096667	166
ENSDARG00000096670	0
ENSDARG00000096671	0
ENSDARG00000098053	0
ENSDARG00000098263	126
ENSDARG00000098576	0
ENSDARG00000098668	0
ENSDARG00000098706	6
ENSDARG00000098730	265
ENSDARG00000098769	418
ENSDARG00000099025	7
ENSDARG00000099301	909
ENSDARG00000099319	0
ENSDARG00000099359	0
ENSDARG00000099421	1
ENSDARG00000099508	0
ENSDARG00000099619	175
ENSDARG00000099640	271
ENSDARG00000099708	51
ENSDARG00000099729	1845
ENSDARG00000099771	543
ENSDARG00000099880	87
ENSDARG00000099995	473
ENSDARG00000100083	300
ENSDARG00000100181	570
ENSDARG00000100264	310
ENSDARG00000100600	0
ENSDARG00000100771	2
ENSDARG00000100782	277
ENSDARG00000100788	59
ENSDARG00000100996	0
ENSDARG00000101532	0
ENSDARG00000101915	788
ENSDARG00000102091	244
ENSDARG00000102097	396
ENSDARG00000102339	4
ENSDARG00000102407	247
ENSDARG00000102634	1021
ENSDARG00000102787	541
ENSDARG00000102858	90
ENSDARG00000103058	0
ENSDARG00000103125	1204
ENSDARG00000103156	35
ENSDARG00000103330	87
ENSDARG00000103508	0
ENSDARG00000103535	63
ENSDARG00000103767	1
ENSDARG00000103829	0
ENSDARG00000103951	77
ENSDARG00000104071	370
ENSDARG00000104096	0
ENSDARG00000104249	0
ENSDARG00000104284	2
ENSDARG00000104392	14
ENSDARG00000104415	16
ENSDARG00000104437	1057
ENSDARG00000104657	0
ENSDARG00000104660	215
ENSDARG00000104707	0
ENSDARG00000104710	108
ENSDARG00000104759	0
ENSDARG00000104783	66
ENSDARG00000104795	28
ENSDARG00000104807	42
ENSDARG00000104859	0
ENSDARG00000104904	51
ENSDARG00000105005	15
ENSDARG00000105060	470
ENSDARG00000105108	0
ENSDARG00000105122	1
ENSDARG00000105176	20
ENSDARG00000105181	1
ENSDARG00000105295	211
ENSDARG00000106311	0
ENSDARG00000106456	0
ENSDARG00000106508	0
ENSDARG00000107022	0
ENSDARG00000107253	0
ENSDARG00000107292	0
ENSDARG00000108025	0
ENSDARG00000108154	0
ENSDARG00000108223	0
ENSDARG00000108673	0
ENSDARG00000109228	0
ENSDARG00000109375	2
ENSDARG00000109513	77
ENSDARG00000109574	0
ENSDARG00000109727	0
ENSDARG00000109748	0
ENSDARG00000109870	0
ENSDARG00000109910	0
ENSDARG00000110570	40
ENSDARG00000110697	0
ENSDARG00000110757	0
ENSDARG00000111029	0
ENSDARG00000111051	0
ENSDARG00000111052	0
ENSDARG00000111171	0
ENSDARG00000111422	0
ENSDARG00000111625	9
ENSDARG00000111710	0
ENSDARG00000111723	0
ENSDARG00000111774	0
ENSDARG00000112066	0
ENSDARG00000112081	0
ENSDARG00000112310	6
ENSDARG00000112614	0
ENSDARG00000112693	0
ENSDARG00000112750	0
ENSDARG00000112849	0
ENSDARG00000113238	3
ENSDARG00000113296	83
ENSDARG00000113410	0
ENSDARG00000113491	0
ENSDARG00000113563	0
ENSDARG00000113575	1
ENSDARG00000113585	0
ENSDARG00000113839	0
ENSDARG00000113848	44
ENSDARG00000113858	0
ENSDARG00000113965	0
ENSDARG00000114096	0
ENSDARG00000114262	0
ENSDARG00000114522	0
ENSDARG00000114755	0
ENSDARG00000114954	0
ENSDARG00000115042	0
ENSDARG00000115421	159
ENSDARG00000115616	0
ENSDARG00000115704	0
ENSDARG00000115729	0
ENSDARG00000115856	38
ENSDARG00000115887	0
ENSDARG00000115905	0
ENSDARG00000115918	0
ENSDARG00000116099	14
ENSDARG00000116122	61
ENSDARG00000116174	0
ENSDARG00000116228	0
ENSDARG00000116236	0
ENSDARG00000116266	0
ENSDARG00000116279	0
ENSDARG00000116514	0
ENSDARG00000116636	0
ENSDARG00000116661	0
ENSDARG00000116898	6
ENSDARG00000116939	0
ENSDARG00000117216	13
ENSDARG00000117231	78
ENSDARG00000117264	77
ENSDARG00000117377	3
ENSDARG00000117392	7
ENSDARG00000117450	69
ENSDARG00000117465	0
ENSDARG00000117485	139
ENSDARG00000117532	0
ENSDARG00000117649	0
ENSDARG00000117707	14
ENSDARG00000117775	0
ENSDARG00000000142	134
ENSDARG00000000804	126
ENSDARG00000002196	394
ENSDARG00000002271	1570
ENSDARG00000002394	205
ENSDARG00000002523	1430
ENSDARG00000002666	78
ENSDARG00000003934	117
ENSDARG00000003984	441
ENSDARG00000004154	72
ENSDARG00000004184	410
ENSDARG00000004296	2304
ENSDARG00000004363	382
ENSDARG00000004445	453
ENSDARG00000004763	52
ENSDARG00000005540	571
ENSDARG00000006257	1317
ENSDARG00000006624	477
ENSDARG00000006896	205
ENSDARG00000007531	238
ENSDARG00000007856	62
ENSDARG00000008170	138
ENSDARG00000008247	221
ENSDARG00000008560	258
ENSDARG00000008948	10
ENSDARG00000009387	465
ENSDARG00000009401	1571
ENSDARG00000009806	131
ENSDARG00000009862	339
ENSDARG00000010603	149
ENSDARG00000010641	3786
ENSDARG00000010712	25
ENSDARG00000010732	92
ENSDARG00000011190	208
ENSDARG00000011418	371
ENSDARG00000011422	1275
ENSDARG00000011611	1218
ENSDARG00000011743	458
ENSDARG00000012275	7
ENSDARG00000012395	57
ENSDARG00000012866	923
ENSDARG00000013024	88
ENSDARG00000013110	336
ENSDARG00000013457	500
ENSDARG00000013670	833
ENSDARG00000014059	212
ENSDARG00000014329	3129
ENSDARG00000014373	82
ENSDARG00000014793	1139
ENSDARG00000014796	648
ENSDARG00000014939	80
ENSDARG00000014963	133
ENSDARG00000015199	523
ENSDARG00000015917	325
ENSDARG00000015978	4862
ENSDARG00000016439	273
ENSDARG00000017047	433
ENSDARG00000017067	378
ENSDARG00000017168	238
ENSDARG00000017229	169
ENSDARG00000017230	809
ENSDARG00000017234	11
ENSDARG00000018065	64
ENSDARG00000019233	139
ENSDARG00000020334	797
ENSDARG00000021055	6
ENSDARG00000021982	21
ENSDARG00000024548	15686
ENSDARG00000024865	1636
ENSDARG00000025011	2089
ENSDARG00000025150	0
ENSDARG00000025220	612
ENSDARG00000025899	0
ENSDARG00000026198	359
ENSDARG00000026338	2
ENSDARG00000026499	417
ENSDARG00000027129	52
ENSDARG00000027523	4
ENSDARG00000027687	85
ENSDARG00000028067	880
ENSDARG00000028099	334
ENSDARG00000029051	57
ENSDARG00000029493	153
ENSDARG00000030914	90
ENSDARG00000031749	5
ENSDARG00000032083	1355
ENSDARG00000032353	273
ENSDARG00000032769	82
ENSDARG00000032801	40
ENSDARG00000032816	354
ENSDARG00000032820	222
ENSDARG00000033768	337
ENSDARG00000033901	371
ENSDARG00000034808	554
ENSDARG00000034825	1086
ENSDARG00000035332	169
ENSDARG00000035333	32
ENSDARG00000036005	84
ENSDARG00000036359	260
ENSDARG00000036456	2137
ENSDARG00000036458	7
ENSDARG00000036670	252
ENSDARG00000037229	797
ENSDARG00000038302	287
ENSDARG00000038308	151
ENSDARG00000038805	54
ENSDARG00000039215	362
ENSDARG00000039345	664
ENSDARG00000039351	59
ENSDARG00000039959	65
ENSDARG00000040338	256
ENSDARG00000040621	138
ENSDARG00000042489	255
ENSDARG00000042492	147
ENSDARG00000042791	365
ENSDARG00000042872	130
ENSDARG00000042929	80
ENSDARG00000042975	473
ENSDARG00000042977	782
ENSDARG00000042995	334
ENSDARG00000043142	0
ENSDARG00000043154	5290
ENSDARG00000043182	433
ENSDARG00000043209	218
ENSDARG00000043232	21
ENSDARG00000043285	39
ENSDARG00000043371	8532
ENSDARG00000043465	1576
ENSDARG00000043658	368
ENSDARG00000043663	186
ENSDARG00000043727	234
ENSDARG00000043732	717
ENSDARG00000043857	434
ENSDARG00000043976	3009
ENSDARG00000044048	119
ENSDARG00000044183	676
ENSDARG00000044246	41
ENSDARG00000044251	394
ENSDARG00000044253	160
ENSDARG00000044255	215
ENSDARG00000044261	1163
ENSDARG00000044265	98
ENSDARG00000044281	1478
ENSDARG00000044298	369
ENSDARG00000044299	1123
ENSDARG00000044304	354
ENSDARG00000045887	1527
ENSDARG00000045888	2519
ENSDARG00000046053	75
ENSDARG00000052656	2
ENSDARG00000052658	196
ENSDARG00000052919	0
ENSDARG00000053446	851
ENSDARG00000053840	296
ENSDARG00000054036	121
ENSDARG00000054050	173
ENSDARG00000054575	31
ENSDARG00000054755	8
ENSDARG00000055066	69
ENSDARG00000055092	966
ENSDARG00000055339	693
ENSDARG00000055622	20
ENSDARG00000056001	2531
ENSDARG00000056479	419
ENSDARG00000056511	10709
ENSDARG00000056649	596
ENSDARG00000056653	158
ENSDARG00000056678	518
ENSDARG00000056871	76
ENSDARG00000056915	227
ENSDARG00000056920	92
ENSDARG00000056929	1716
ENSDARG00000056985	396
ENSDARG00000057021	166
ENSDARG00000057090	1
ENSDARG00000057110	202
ENSDARG00000057456	653
ENSDARG00000057479	7
ENSDARG00000057519	292
ENSDARG00000057676	869
ENSDARG00000057992	368
ENSDARG00000058041	1213
ENSDARG00000058102	1100
ENSDARG00000058221	195
ENSDARG00000058284	63
ENSDARG00000058868	3900
ENSDARG00000058946	254
ENSDARG00000058949	228
ENSDARG00000058988	85
ENSDARG00000059048	211
ENSDARG00000059235	123
ENSDARG00000060069	237
ENSDARG00000060096	54
ENSDARG00000060688	64
ENSDARG00000060847	739
ENSDARG00000060911	261
ENSDARG00000060983	102
ENSDARG00000061549	33
ENSDARG00000061956	154
ENSDARG00000061993	174
ENSDARG00000062016	333
ENSDARG00000062347	553
ENSDARG00000062361	1253
ENSDARG00000062592	4078
ENSDARG00000062974	116
ENSDARG00000063011	61
ENSDARG00000063050	199
ENSDARG00000063161	236
ENSDARG00000063436	61
ENSDARG00000067805	562
ENSDARG00000067824	636
ENSDARG00000068659	0
ENSDARG00000068660	1
ENSDARG00000068661	6
ENSDARG00000068704	0
ENSDARG00000068714	261
ENSDARG00000068716	453
ENSDARG00000068755	155
ENSDARG00000068800	0
ENSDARG00000068819	0
ENSDARG00000068919	15
ENSDARG00000068982	24
ENSDARG00000068992	65363
ENSDARG00000068995	3862
ENSDARG00000069106	95
ENSDARG00000069109	348
ENSDARG00000069143	19
ENSDARG00000069323	2
ENSDARG00000069390	11
ENSDARG00000069439	107
ENSDARG00000069472	164
ENSDARG00000069608	218
ENSDARG00000069615	2149
ENSDARG00000070080	2242
ENSDARG00000073665	205
ENSDARG00000073696	825
ENSDARG00000073914	100
ENSDARG00000074075	82
ENSDARG00000074316	340
ENSDARG00000074328	803
ENSDARG00000074329	447
ENSDARG00000074456	49
ENSDARG00000074521	425
ENSDARG00000074732	3
ENSDARG00000075054	259
ENSDARG00000075226	457
ENSDARG00000075229	6
ENSDARG00000075273	15
ENSDARG00000075376	549
ENSDARG00000075382	324
ENSDARG00000075383	343
ENSDARG00000075650	456
ENSDARG00000075747	479
ENSDARG00000075780	0
ENSDARG00000075806	282
ENSDARG00000075864	581
ENSDARG00000075954	764
ENSDARG00000076227	269
ENSDARG00000076269	13
ENSDARG00000076345	0
ENSDARG00000076529	515
ENSDARG00000076560	356
ENSDARG00000076644	41
ENSDARG00000076856	534
ENSDARG00000076858	35
ENSDARG00000076891	614
ENSDARG00000076949	0
ENSDARG00000077039	202
ENSDARG00000077313	71
ENSDARG00000077339	103
ENSDARG00000077515	1697
ENSDARG00000077596	601
ENSDARG00000077622	8
ENSDARG00000077740	29
ENSDARG00000077962	21
ENSDARG00000078006	191
ENSDARG00000078257	2
ENSDARG00000078258	275
ENSDARG00000078271	0
ENSDARG00000078394	4
ENSDARG00000078492	59
ENSDARG00000078647	274
ENSDARG00000078691	1657
ENSDARG00000078922	9
ENSDARG00000078974	79
ENSDARG00000079049	290
ENSDARG00000079251	347
ENSDARG00000079474	105
ENSDARG00000079542	536
ENSDARG00000079681	0
ENSDARG00000079713	2
ENSDARG00000079815	114
ENSDARG00000079862	87
ENSDARG00000079889	229
ENSDARG00000079895	506
ENSDARG00000080015	85
ENSDARG00000080041	0
ENSDARG00000080633	0
ENSDARG00000080851	0
ENSDARG00000080923	0
ENSDARG00000081078	0
ENSDARG00000081351	0
ENSDARG00000081379	0
ENSDARG00000081488	0
ENSDARG00000081514	0
ENSDARG00000082008	449
ENSDARG00000082394	2
ENSDARG00000082462	0
ENSDARG00000082628	0
ENSDARG00000082850	0
ENSDARG00000083269	0
ENSDARG00000083391	0
ENSDARG00000083624	0
ENSDARG00000084215	0
ENSDARG00000085581	0
ENSDARG00000086112	152
ENSDARG00000086266	57
ENSDARG00000086416	111
ENSDARG00000086665	536
ENSDARG00000086718	0
ENSDARG00000086732	1
ENSDARG00000086838	99
ENSDARG00000086996	344
