-200	-191	116919
-190	-181	65895
-180	-171	57046
-170	-161	47744
-160	-151	187802
-150	-141	491550
-140	-131	513484
-130	-121	522328
-120	-111	521605
-110	-101	504923
-100	-91	500833
-90	-81	509978
-80	-71	508455
-70	-61	499469
-60	-51	485002
-50	-41	474587
-40	-31	463498
-30	-21	444693
-20	-11	426178
-10	-1	421962
0	9	365255
10	19	325161
20	29	293448
30	39	261387
40	49	232343
50	59	206248
60	69	184832
70	79	165143
80	89	146985
90	99	132014
100	109	118545
110	119	105776
120	129	97126
130	139	89248
140	149	81451
150	159	75861
160	169	70317
170	179	64634
180	189	59593
190	199	55007
200	209	49951
210	219	45403
220	229	41415
230	239	37409
240	249	34462
250	259	31407
260	269	28559
270	279	26566
280	289	24353
290	299	21908
300	309	19790
310	319	18241
320	329	15853
330	339	14697
340	349	13343
350	359	11940
360	369	10811
370	379	10184
380	389	8930
390	399	8435
400	409	9623
410	419	7211
420	429	6753
430	439	6076
440	449	5586
450	459	5122
460	469	4714
470	479	4458
480	489	3935
490	499	3750
500	509	3294
510	519	3167
520	529	2822
530	539	2548
540	549	2398
550	559	2239
560	569	2150
570	579	1970
580	589	2003
590	599	1795
600	609	1553
610	619	1629
620	629	1534
630	639	1359
640	649	1379
650	659	1305
660	669	1340
670	679	1181
680	689	1078
690	699	1074
700	709	1002
710	719	814
720	729	837
730	739	859
740	749	799
750	759	748
760	769	734
770	779	734
780	789	660
790	799	650
800	809	570
810	819	600
820	829	505
830	839	512
840	849	479
850	859	439
860	869	498
870	879	435
880	889	396
890	899	353
900	909	417
910	919	363
920	929	383
930	939	410
940	949	348
950	959	321
960	969	351
970	979	346
980	989	279
