gene	Counts
ENSDARG00000058287	258
ENSDARG00000058460	6
ENSDARG00000058464	13
ENSDARG00000058471	243
ENSDARG00000058480	69
ENSDARG00000058803	484
ENSDARG00000058962	48
ENSDARG00000058996	155
ENSDARG00000059060	170
ENSDARG00000059653	811
ENSDARG00000059835	313
ENSDARG00000059900	286
ENSDARG00000060036	736
ENSDARG00000060148	204
ENSDARG00000060184	454
ENSDARG00000060252	374
ENSDARG00000060264	14
ENSDARG00000060383	198
ENSDARG00000060397	812
ENSDARG00000060477	310
ENSDARG00000060620	68
ENSDARG00000060716	169
ENSDARG00000061021	242
ENSDARG00000061451	231
ENSDARG00000061504	317
ENSDARG00000061629	215
ENSDARG00000061732	693
ENSDARG00000061830	318
ENSDARG00000061936	56
ENSDARG00000062055	729
ENSDARG00000062132	803
ENSDARG00000062198	917
ENSDARG00000062309	2
ENSDARG00000062467	60
ENSDARG00000062606	107
ENSDARG00000063003	394
ENSDARG00000063108	0
ENSDARG00000063207	91
ENSDARG00000063253	71
ENSDARG00000063270	309
ENSDARG00000063297	139
ENSDARG00000063385	231
ENSDARG00000067781	35
ENSDARG00000068182	111
ENSDARG00000069114	28
ENSDARG00000069116	432
ENSDARG00000069194	17
ENSDARG00000069249	392
ENSDARG00000069264	31
ENSDARG00000069415	3410
ENSDARG00000069435	16
ENSDARG00000069559	383
ENSDARG00000069595	555
ENSDARG00000069632	155
ENSDARG00000069701	148
ENSDARG00000069707	2
ENSDARG00000069710	2
ENSDARG00000069737	672
ENSDARG00000069799	0
ENSDARG00000069804	11
ENSDARG00000069910	398
ENSDARG00000069946	839
ENSDARG00000069951	310
ENSDARG00000069989	565
ENSDARG00000069996	144
ENSDARG00000070109	263
ENSDARG00000070121	2
ENSDARG00000070266	2005
ENSDARG00000070320	45
ENSDARG00000070321	29
ENSDARG00000070431	574
ENSDARG00000070449	347
ENSDARG00000070452	221
ENSDARG00000070558	85
ENSDARG00000073848	389
ENSDARG00000073902	273
ENSDARG00000073912	9
ENSDARG00000074031	254
ENSDARG00000074069	11
ENSDARG00000074212	25
ENSDARG00000074213	50
ENSDARG00000074275	365
ENSDARG00000074302	12
ENSDARG00000074334	0
ENSDARG00000074372	116
ENSDARG00000074379	39
ENSDARG00000074381	591
ENSDARG00000074451	59
ENSDARG00000074600	53
ENSDARG00000074635	2585
ENSDARG00000074771	156
ENSDARG00000074815	230
ENSDARG00000074860	338
ENSDARG00000074867	202
ENSDARG00000074915	46
ENSDARG00000074989	402
ENSDARG00000075055	0
ENSDARG00000075098	302
ENSDARG00000075108	137
ENSDARG00000075141	126
ENSDARG00000075179	0
ENSDARG00000075194	88
ENSDARG00000075201	306
ENSDARG00000075325	609
ENSDARG00000075505	37
ENSDARG00000075521	152
ENSDARG00000075541	0
ENSDARG00000075639	161
ENSDARG00000075785	0
ENSDARG00000075798	228
ENSDARG00000075827	541
ENSDARG00000075855	0
ENSDARG00000075858	75
ENSDARG00000075859	676
ENSDARG00000075870	133
ENSDARG00000075887	176
ENSDARG00000076174	228
ENSDARG00000076585	268
ENSDARG00000076773	66
ENSDARG00000076833	2863
ENSDARG00000076900	171
ENSDARG00000076928	746
ENSDARG00000077198	12
ENSDARG00000077519	0
ENSDARG00000077533	2118
ENSDARG00000077542	2
ENSDARG00000077648	185
ENSDARG00000077652	184
ENSDARG00000077688	370
ENSDARG00000077721	427
ENSDARG00000077790	111
ENSDARG00000077804	487
ENSDARG00000077874	5
ENSDARG00000078016	209
ENSDARG00000078057	185
ENSDARG00000078108	58
ENSDARG00000078138	31
ENSDARG00000078182	0
ENSDARG00000078233	972
ENSDARG00000078246	9
ENSDARG00000078308	927
ENSDARG00000078318	35
ENSDARG00000078326	277
ENSDARG00000078474	13
ENSDARG00000078525	73
ENSDARG00000078546	101
ENSDARG00000078558	0
ENSDARG00000078599	209
ENSDARG00000078620	8
ENSDARG00000078733	122
ENSDARG00000078751	464
ENSDARG00000078789	299
ENSDARG00000078810	0
ENSDARG00000078854	243
ENSDARG00000078898	1030
ENSDARG00000078908	168
ENSDARG00000079043	0
ENSDARG00000079050	0
ENSDARG00000079163	3
ENSDARG00000079183	30
ENSDARG00000079191	31
ENSDARG00000079250	64
ENSDARG00000079280	263
ENSDARG00000079350	470
ENSDARG00000079377	56
ENSDARG00000079434	682
ENSDARG00000079452	4
ENSDARG00000079455	568
ENSDARG00000079501	37
ENSDARG00000079873	68
ENSDARG00000079925	0
ENSDARG00000079973	83
ENSDARG00000079980	15
ENSDARG00000080019	175
ENSDARG00000080051	1
ENSDARG00000081340	0
ENSDARG00000081405	0
ENSDARG00000081597	0
ENSDARG00000081781	0
ENSDARG00000082290	0
ENSDARG00000082429	0
ENSDARG00000082615	0
ENSDARG00000082660	0
ENSDARG00000083023	1
ENSDARG00000083571	0
ENSDARG00000083573	0
ENSDARG00000083979	0
ENSDARG00000084484	0
ENSDARG00000084766	0
ENSDARG00000084908	0
ENSDARG00000085080	0
ENSDARG00000085360	0
ENSDARG00000085746	0
ENSDARG00000086117	0
ENSDARG00000086166	5
ENSDARG00000086301	0
ENSDARG00000086790	163
ENSDARG00000086859	0
ENSDARG00000086957	137
ENSDARG00000087054	0
ENSDARG00000087148	0
ENSDARG00000087290	13
ENSDARG00000087333	324
ENSDARG00000087359	2084
ENSDARG00000087426	559
ENSDARG00000088019	5
ENSDARG00000088556	1
ENSDARG00000088581	800
ENSDARG00000088745	31
ENSDARG00000088906	3
ENSDARG00000088916	0
ENSDARG00000089053	0
ENSDARG00000089243	236
ENSDARG00000089345	17
ENSDARG00000089667	2
ENSDARG00000089879	7
ENSDARG00000089943	33
ENSDARG00000089976	262
ENSDARG00000090118	0
ENSDARG00000090408	37
ENSDARG00000090557	70
ENSDARG00000090783	44
ENSDARG00000090822	1
ENSDARG00000091184	0
ENSDARG00000091254	6
ENSDARG00000091320	55
ENSDARG00000091609	143
ENSDARG00000091911	1
ENSDARG00000091912	7
ENSDARG00000092070	18
ENSDARG00000092240	153
ENSDARG00000092275	0
ENSDARG00000092290	42
ENSDARG00000092294	0
ENSDARG00000092322	0
ENSDARG00000092350	0
ENSDARG00000092358	13
ENSDARG00000092459	0
ENSDARG00000092500	1
ENSDARG00000092542	0
ENSDARG00000092551	62
ENSDARG00000092604	6
ENSDARG00000092791	0
ENSDARG00000092941	0
ENSDARG00000092984	0
ENSDARG00000093102	0
ENSDARG00000093177	4
ENSDARG00000093237	232
ENSDARG00000093323	74
ENSDARG00000093358	0
ENSDARG00000093494	542
ENSDARG00000093583	1
ENSDARG00000093663	0
ENSDARG00000093816	0
ENSDARG00000093845	0
ENSDARG00000093954	211
ENSDARG00000093975	0
ENSDARG00000094063	0
ENSDARG00000094127	0
ENSDARG00000094133	1450
ENSDARG00000094157	0
ENSDARG00000094202	16
ENSDARG00000094246	1
ENSDARG00000094297	13
ENSDARG00000094298	0
ENSDARG00000094318	0
ENSDARG00000094344	4
ENSDARG00000094346	5
ENSDARG00000094524	0
ENSDARG00000094608	0
ENSDARG00000094648	3
ENSDARG00000094677	194
ENSDARG00000094763	5
ENSDARG00000094782	19
ENSDARG00000094885	0
ENSDARG00000095065	6
ENSDARG00000095087	0
ENSDARG00000095102	3
ENSDARG00000095108	0
ENSDARG00000095111	4
ENSDARG00000095297	1
ENSDARG00000095360	5
ENSDARG00000095434	110
ENSDARG00000095494	1
ENSDARG00000095507	0
ENSDARG00000095518	13
ENSDARG00000095566	0
ENSDARG00000095578	0
ENSDARG00000095697	2
ENSDARG00000095719	0
ENSDARG00000095773	3
ENSDARG00000095811	0
ENSDARG00000095834	0
ENSDARG00000095860	1
ENSDARG00000095941	2
ENSDARG00000095991	75
ENSDARG00000096053	0
ENSDARG00000096092	40
ENSDARG00000096363	3
ENSDARG00000096412	0
ENSDARG00000096503	0
ENSDARG00000096506	0
ENSDARG00000096507	0
ENSDARG00000096509	0
ENSDARG00000096514	1
ENSDARG00000096523	0
ENSDARG00000096526	0
ENSDARG00000096527	15
ENSDARG00000096528	99
ENSDARG00000096530	8
ENSDARG00000096534	1
ENSDARG00000096538	0
ENSDARG00000096540	1
ENSDARG00000096543	0
ENSDARG00000096544	0
ENSDARG00000096554	166
ENSDARG00000096555	0
ENSDARG00000096566	12
ENSDARG00000096570	0
ENSDARG00000096574	0
ENSDARG00000096576	0
ENSDARG00000096577	0
ENSDARG00000096578	617
ENSDARG00000096579	0
ENSDARG00000096585	0
ENSDARG00000096588	1
ENSDARG00000096592	1
ENSDARG00000096594	32
ENSDARG00000096599	20
ENSDARG00000096606	0
ENSDARG00000096607	1
ENSDARG00000096610	0
ENSDARG00000096615	0
ENSDARG00000096619	0
ENSDARG00000096621	0
ENSDARG00000096622	0
ENSDARG00000096623	0
ENSDARG00000096625	1
ENSDARG00000096634	0
ENSDARG00000096644	0
ENSDARG00000096648	0
ENSDARG00000096649	1
ENSDARG00000096650	0
ENSDARG00000096651	624
ENSDARG00000096656	0
ENSDARG00000096667	137
ENSDARG00000096670	0
ENSDARG00000096671	0
ENSDARG00000098053	0
ENSDARG00000098263	103
ENSDARG00000098576	0
ENSDARG00000098668	0
ENSDARG00000098706	3
ENSDARG00000098730	188
ENSDARG00000098769	258
ENSDARG00000099025	14
ENSDARG00000099301	647
ENSDARG00000099319	2
ENSDARG00000099359	1
ENSDARG00000099421	0
ENSDARG00000099508	2
ENSDARG00000099619	136
ENSDARG00000099640	198
ENSDARG00000099708	35
ENSDARG00000099729	1256
ENSDARG00000099771	411
ENSDARG00000099880	57
ENSDARG00000099995	393
ENSDARG00000100083	228
ENSDARG00000100181	421
ENSDARG00000100264	218
ENSDARG00000100600	0
ENSDARG00000100771	0
ENSDARG00000100782	197
ENSDARG00000100788	77
ENSDARG00000100996	0
ENSDARG00000101532	1
ENSDARG00000101915	612
ENSDARG00000102091	187
ENSDARG00000102097	378
ENSDARG00000102339	19
ENSDARG00000102407	157
ENSDARG00000102634	743
ENSDARG00000102787	444
ENSDARG00000102858	63
ENSDARG00000103058	0
ENSDARG00000103125	922
ENSDARG00000103156	35
ENSDARG00000103330	70
ENSDARG00000103508	0
ENSDARG00000103535	38
ENSDARG00000103767	0
ENSDARG00000103829	0
ENSDARG00000103951	59
ENSDARG00000104071	279
ENSDARG00000104096	0
ENSDARG00000104249	0
ENSDARG00000104284	6
ENSDARG00000104392	16
ENSDARG00000104415	9
ENSDARG00000104437	772
ENSDARG00000104657	0
ENSDARG00000104660	163
ENSDARG00000104707	0
ENSDARG00000104710	87
ENSDARG00000104759	0
ENSDARG00000104783	48
ENSDARG00000104795	18
ENSDARG00000104807	41
ENSDARG00000104859	0
ENSDARG00000104904	28
ENSDARG00000105005	10
ENSDARG00000105060	385
ENSDARG00000105108	0
ENSDARG00000105122	0
ENSDARG00000105176	8
ENSDARG00000105181	0
ENSDARG00000105295	155
ENSDARG00000106311	0
ENSDARG00000106456	0
ENSDARG00000106508	0
ENSDARG00000107022	0
ENSDARG00000107253	0
ENSDARG00000107292	0
ENSDARG00000108025	0
ENSDARG00000108154	0
ENSDARG00000108223	0
ENSDARG00000108673	0
ENSDARG00000109228	0
ENSDARG00000109375	0
ENSDARG00000109513	52
ENSDARG00000109574	1
ENSDARG00000109727	0
ENSDARG00000109748	0
ENSDARG00000109870	0
ENSDARG00000109910	0
ENSDARG00000110570	32
ENSDARG00000110697	0
ENSDARG00000110757	0
ENSDARG00000111029	0
ENSDARG00000111051	0
ENSDARG00000111052	0
ENSDARG00000111171	0
ENSDARG00000111422	0
ENSDARG00000111625	10
ENSDARG00000111710	0
ENSDARG00000111723	0
ENSDARG00000111774	0
ENSDARG00000112066	0
ENSDARG00000112081	0
ENSDARG00000112310	8
ENSDARG00000112614	0
ENSDARG00000112693	0
ENSDARG00000112750	0
ENSDARG00000112849	0
ENSDARG00000113238	2
ENSDARG00000113296	59
ENSDARG00000113410	0
ENSDARG00000113491	0
ENSDARG00000113563	0
ENSDARG00000113575	1
ENSDARG00000113585	0
ENSDARG00000113839	0
ENSDARG00000113848	33
ENSDARG00000113858	0
ENSDARG00000113965	0
ENSDARG00000114096	0
ENSDARG00000114262	0
ENSDARG00000114522	0
ENSDARG00000114755	0
ENSDARG00000114954	0
ENSDARG00000115042	0
ENSDARG00000115421	107
ENSDARG00000115616	0
ENSDARG00000115704	0
ENSDARG00000115729	0
ENSDARG00000115856	35
ENSDARG00000115887	0
ENSDARG00000115905	0
ENSDARG00000115918	0
ENSDARG00000116099	12
ENSDARG00000116122	31
ENSDARG00000116174	0
ENSDARG00000116228	0
ENSDARG00000116236	0
ENSDARG00000116266	0
ENSDARG00000116279	0
ENSDARG00000116514	0
ENSDARG00000116636	0
ENSDARG00000116661	0
ENSDARG00000116898	9
ENSDARG00000116939	0
ENSDARG00000117216	13
ENSDARG00000117231	28
ENSDARG00000117264	36
ENSDARG00000117377	2
ENSDARG00000117392	2
ENSDARG00000117450	140
ENSDARG00000117465	0
ENSDARG00000117485	303
ENSDARG00000117532	0
ENSDARG00000117649	0
ENSDARG00000117707	22
ENSDARG00000117775	0
ENSDARG00000000142	89
ENSDARG00000000804	90
ENSDARG00000002196	275
ENSDARG00000002271	1043
ENSDARG00000002394	94
ENSDARG00000002523	1066
ENSDARG00000002666	26
ENSDARG00000003934	119
ENSDARG00000003984	351
ENSDARG00000004154	50
ENSDARG00000004184	238
ENSDARG00000004296	1788
ENSDARG00000004363	273
ENSDARG00000004445	275
ENSDARG00000004763	81
ENSDARG00000005540	369
ENSDARG00000006257	927
ENSDARG00000006624	405
ENSDARG00000006896	145
ENSDARG00000007531	164
ENSDARG00000007856	46
ENSDARG00000008170	169
ENSDARG00000008247	135
ENSDARG00000008560	196
ENSDARG00000008948	8
ENSDARG00000009387	278
ENSDARG00000009401	1206
ENSDARG00000009806	118
ENSDARG00000009862	202
ENSDARG00000010603	130
ENSDARG00000010641	2973
ENSDARG00000010712	15
ENSDARG00000010732	75
ENSDARG00000011190	165
ENSDARG00000011418	284
ENSDARG00000011422	973
ENSDARG00000011611	911
ENSDARG00000011743	377
ENSDARG00000012275	4
ENSDARG00000012395	39
ENSDARG00000012866	752
ENSDARG00000013024	61
ENSDARG00000013110	276
ENSDARG00000013457	396
ENSDARG00000013670	834
ENSDARG00000014059	175
ENSDARG00000014329	2771
ENSDARG00000014373	51
ENSDARG00000014793	958
ENSDARG00000014796	520
ENSDARG00000014939	74
ENSDARG00000014963	103
ENSDARG00000015199	377
ENSDARG00000015917	234
ENSDARG00000015978	3340
ENSDARG00000016439	163
ENSDARG00000017047	296
ENSDARG00000017067	256
ENSDARG00000017168	188
ENSDARG00000017229	137
ENSDARG00000017230	608
ENSDARG00000017234	11
ENSDARG00000018065	21
ENSDARG00000019233	72
ENSDARG00000020334	630
ENSDARG00000021055	7
ENSDARG00000021982	9
ENSDARG00000024548	11404
ENSDARG00000024865	1141
ENSDARG00000025011	1485
ENSDARG00000025150	0
ENSDARG00000025220	516
ENSDARG00000025899	0
ENSDARG00000026198	238
ENSDARG00000026338	1
ENSDARG00000026499	258
ENSDARG00000027129	30
ENSDARG00000027523	2
ENSDARG00000027687	73
ENSDARG00000028067	681
ENSDARG00000028099	202
ENSDARG00000029051	54
ENSDARG00000029493	132
ENSDARG00000030914	79
ENSDARG00000031749	0
ENSDARG00000032083	973
ENSDARG00000032353	172
ENSDARG00000032769	63
ENSDARG00000032801	68
ENSDARG00000032816	163
ENSDARG00000032820	239
ENSDARG00000033768	221
ENSDARG00000033901	257
ENSDARG00000034808	412
ENSDARG00000034825	749
ENSDARG00000035332	157
ENSDARG00000035333	20
ENSDARG00000036005	77
ENSDARG00000036359	218
ENSDARG00000036456	1171
ENSDARG00000036458	8
ENSDARG00000036670	206
ENSDARG00000037229	613
ENSDARG00000038302	212
ENSDARG00000038308	137
ENSDARG00000038805	121
ENSDARG00000039215	231
ENSDARG00000039345	602
ENSDARG00000039351	31
ENSDARG00000039959	45
ENSDARG00000040338	197
ENSDARG00000040621	117
ENSDARG00000042489	186
ENSDARG00000042492	102
ENSDARG00000042791	285
ENSDARG00000042872	109
ENSDARG00000042929	83
ENSDARG00000042975	413
ENSDARG00000042977	379
ENSDARG00000042995	283
ENSDARG00000043142	0
ENSDARG00000043154	3535
ENSDARG00000043182	246
ENSDARG00000043209	197
ENSDARG00000043232	16
ENSDARG00000043285	31
ENSDARG00000043371	6357
ENSDARG00000043465	1178
ENSDARG00000043658	313
ENSDARG00000043663	172
ENSDARG00000043727	166
ENSDARG00000043732	591
ENSDARG00000043857	422
ENSDARG00000043976	2586
ENSDARG00000044048	103
ENSDARG00000044183	412
ENSDARG00000044246	21
ENSDARG00000044251	271
ENSDARG00000044253	160
ENSDARG00000044255	143
ENSDARG00000044261	765
ENSDARG00000044265	105
ENSDARG00000044281	1193
ENSDARG00000044298	262
ENSDARG00000044299	871
ENSDARG00000044304	305
ENSDARG00000045887	769
ENSDARG00000045888	1757
ENSDARG00000046053	65
ENSDARG00000052656	3
ENSDARG00000052658	120
ENSDARG00000052919	0
ENSDARG00000053446	561
ENSDARG00000053840	199
ENSDARG00000054036	101
ENSDARG00000054050	95
ENSDARG00000054575	10
ENSDARG00000054755	13
ENSDARG00000055066	52
ENSDARG00000055092	686
ENSDARG00000055339	500
ENSDARG00000055622	5
ENSDARG00000056001	1905
ENSDARG00000056479	345
ENSDARG00000056511	6599
ENSDARG00000056649	422
ENSDARG00000056653	131
ENSDARG00000056678	306
ENSDARG00000056871	67
ENSDARG00000056915	184
ENSDARG00000056920	62
ENSDARG00000056929	1323
ENSDARG00000056985	259
ENSDARG00000057021	139
ENSDARG00000057090	0
ENSDARG00000057110	143
ENSDARG00000057456	476
ENSDARG00000057479	3
ENSDARG00000057519	243
ENSDARG00000057676	573
ENSDARG00000057992	278
ENSDARG00000058041	849
ENSDARG00000058102	713
ENSDARG00000058221	168
ENSDARG00000058284	42
ENSDARG00000058868	2941
ENSDARG00000058946	228
ENSDARG00000058949	177
ENSDARG00000058988	36
ENSDARG00000059048	167
ENSDARG00000059235	52
ENSDARG00000060069	204
ENSDARG00000060096	31
ENSDARG00000060688	36
ENSDARG00000060847	540
ENSDARG00000060911	210
ENSDARG00000060983	65
ENSDARG00000061549	16
ENSDARG00000061956	121
ENSDARG00000061993	138
ENSDARG00000062016	273
ENSDARG00000062347	322
ENSDARG00000062361	986
ENSDARG00000062592	3087
ENSDARG00000062974	62
ENSDARG00000063011	44
ENSDARG00000063050	141
ENSDARG00000063161	186
ENSDARG00000063436	33
ENSDARG00000067805	436
ENSDARG00000067824	428
ENSDARG00000068659	1
ENSDARG00000068660	0
ENSDARG00000068661	7
ENSDARG00000068704	0
ENSDARG00000068714	160
ENSDARG00000068716	352
ENSDARG00000068755	82
ENSDARG00000068800	1
ENSDARG00000068819	3
ENSDARG00000068919	1
ENSDARG00000068982	10
ENSDARG00000068992	48344
ENSDARG00000068995	2866
ENSDARG00000069106	116
ENSDARG00000069109	328
ENSDARG00000069143	16
ENSDARG00000069323	3
ENSDARG00000069390	13
ENSDARG00000069439	61
ENSDARG00000069472	124
ENSDARG00000069608	162
ENSDARG00000069615	1815
ENSDARG00000070080	1564
ENSDARG00000073665	203
ENSDARG00000073696	555
ENSDARG00000073914	58
ENSDARG00000074075	46
ENSDARG00000074316	256
ENSDARG00000074328	574
ENSDARG00000074329	342
ENSDARG00000074456	30
ENSDARG00000074521	301
ENSDARG00000074732	2
ENSDARG00000075054	169
ENSDARG00000075226	358
ENSDARG00000075229	14
ENSDARG00000075273	16
ENSDARG00000075376	358
ENSDARG00000075382	226
ENSDARG00000075383	205
ENSDARG00000075650	336
ENSDARG00000075747	311
ENSDARG00000075780	0
ENSDARG00000075806	189
ENSDARG00000075864	443
ENSDARG00000075954	539
ENSDARG00000076227	189
ENSDARG00000076269	34
ENSDARG00000076345	0
ENSDARG00000076529	463
ENSDARG00000076560	189
ENSDARG00000076644	38
ENSDARG00000076856	344
ENSDARG00000076858	12
ENSDARG00000076891	424
ENSDARG00000076949	1
ENSDARG00000077039	195
ENSDARG00000077313	54
ENSDARG00000077339	57
ENSDARG00000077515	1268
ENSDARG00000077596	452
ENSDARG00000077622	1
ENSDARG00000077740	20
ENSDARG00000077962	1
ENSDARG00000078006	135
ENSDARG00000078257	0
ENSDARG00000078258	192
ENSDARG00000078271	0
ENSDARG00000078394	3
ENSDARG00000078492	42
ENSDARG00000078647	262
ENSDARG00000078691	1015
ENSDARG00000078922	2
ENSDARG00000078974	62
ENSDARG00000079049	165
ENSDARG00000079251	228
ENSDARG00000079474	81
ENSDARG00000079542	329
ENSDARG00000079681	0
ENSDARG00000079713	2
ENSDARG00000079815	120
ENSDARG00000079862	68
ENSDARG00000079889	161
ENSDARG00000079895	453
ENSDARG00000080015	58
ENSDARG00000080041	2
ENSDARG00000080633	0
ENSDARG00000080851	0
ENSDARG00000080923	0
ENSDARG00000081078	0
ENSDARG00000081351	0
ENSDARG00000081379	0
ENSDARG00000081488	0
ENSDARG00000081514	0
ENSDARG00000082008	362
ENSDARG00000082394	2
ENSDARG00000082462	0
ENSDARG00000082628	0
ENSDARG00000082850	0
ENSDARG00000083269	0
ENSDARG00000083391	0
ENSDARG00000083624	0
ENSDARG00000084215	0
ENSDARG00000085581	0
ENSDARG00000086112	117
ENSDARG00000086266	9
ENSDARG00000086416	97
ENSDARG00000086665	428
ENSDARG00000086718	1
ENSDARG00000086732	0
ENSDARG00000086838	51
ENSDARG00000086996	140
ENSDARG00000087245	3
ENSDARG00000087341	170
ENSDARG00000087414	6
