ZFA:0000974	8.105151975864303E-6	0.005584449711370505	"somite 10"
ZFA:0000858	3.198225928119466E-5	0.02203577664474312	"somite 8"
ZFA:0000983	3.198225928119466E-5	0.02203577664474312	"somite 9"
